Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?
59484,Framingham State University,59717,Framingham State University Plant,MA,Middlesex,CCPV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.3,0.3,0.3,4,2011,,,,Y,,,,,,0.3,Y,,,,,
59488,Charlotte Solar LLC,59719,Charlotte Solar LLC VT,VT,Chittenden,CS001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2014,,,,Y,,,,,,2.5,Y,,,,,
59491,Seville Solar One LLC,59722,Seville 1,CA,Imperial,SEV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2015,,Y,,,,,,,,27,,Y,,,,
59492,Seville Solar Two LLC,59723,Seville 2,CA,Imperial,SEV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,30.0,30.0,30.0,12,2015,,Y,,,,,,,,40,,Y,,,,
58822,MC Power Companies Inc,59729,Macon Solar Power  Project,MO,Macon,MSF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,6,2015,,,,Y,,,,,,3.2,Y,,,,,
59500,"Sunny Templeton, LLC",59731,Templeton,MA,Worcester,TEMPL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2014,,,,Y,,,,,,4.5,Y,,,,,
58661,"Sustainable Power Group, LLC",59738,Citizen B,CA,Fresno,CSB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,7.1,Y,,,,,
59508,"Barton Solar, LLC",59741,Barton Solar Farm,VT,Orleans,BARTN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.6,11,2014,,,,Y,,,,,,2.6,Y,,,,,
58519,Clean Energy Collective LLC,59742,Sunnyside Ranch Community Solar Array,CO,Garfield,HCE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2015,,Y,,,,,,,,1.8,Y,,,,,
59540,"SunE SEM 1, LLC",59743,Chimes West Friendship (Nixon Farms),MD,Howard,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.2,0.7,12,2014,,N,,Y,,,,,,1.5,Y,,,,,
58473,"NVT LICENSES, LLC",59744,Lakeland Electric Co. (FL)-Airport 1,FL,Polk,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.7,2.7,2.0,12,2011,,Y,,,,,,,,2.7,Y,,,,,
59511,"South Street Solar, LLC",59745,Leominster (MA)-South Street-R&D,MA,Middlesex,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,2.6,1.7,12,2013,,,,Y,,,,,,3.5,Y,,,,,
59512,"Team-Solar, Inc.",59746,DSH (CA) - Coalinga State Hospital,CA,Fresno,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.6,3.5,1.7,7,2014,,Y,,,,,,,,2.6,Y,,,,,
59512,"Team-Solar, Inc.",59748,CDCR (CA) - Pleasant Valley State Prison,CA,Fresno,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,2.2,1.0,7,2014,,Y,,,,,,,,1.6,Y,,,,,
58473,"NVT LICENSES, LLC",59749,UMES (MD) - Princess Anne,MD,Somerset,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.1,1.3,2,2011,,Y,,,,,,,,2.2,Y,,,,,
58473,"NVT LICENSES, LLC",59750,Bourne (MA) - Holliston I,MA,Middlesex,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.9,2.4,1.5,12,2014,,N,,Y,,,,,,2.9,Y,,,,,
59518,"Wilzig Associates, LLC",59751,"Wilzig Associates, LLC",NJ,Bergen,WILZG,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.2,1.2,1.2,1,2013,,,,Y,,,,,,1.5,Y,,,,,
59519,"TerraForm Solar XVII, LLC",59752,BlueWave Capital - Grafton (SREC II),MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,3,2015,,,,Y,,,,,,1.6,Y,,,,,
58473,"NVT LICENSES, LLC",59754,Lakeland Electric Co. (FL) - Aiport II,FL,Polk,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.8,2.9,9,2012,,Y,,,,,,,,3.5,Y,,,,,
59522,Chester Power Partners LLC,59755,Chester Power Partners,VT,Windsor,PVS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.2,2.2,2.2,11,2014,,,,Y,,,,,,2.3,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59760,"Red Hill Solar Center, LLC",NC,Warren,RHILL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2014,,,,Y,,,,,,6.4,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59761,"Van Slyke Solar Center, LLC",NC,Wilson,VSLYK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2014,,,,Y,,,,,,6.6,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59762,"Broadway Solar Center, LLC",NC,Columbus,BRDWY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2014,,,,Y,,,,,,6.6,Y,,,,,
59232,Kearsarge Solar LLC,59765,Stetson Road Solar - Barre I,MA,Worcester,BI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2014,,,,Y,,,,,,2.4,Y,,,,,
59232,Kearsarge Solar LLC,59766,Barre II Solar Project,MA,Worcester,BII,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2014,,,,Y,,,,,,1.9,Y,,,,,
59232,Kearsarge Solar LLC,59767,Chester Solar Farm,MA,Hampden,CHSTR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.8,4.8,4.8,6,2014,,,,Y,,,,,,6,Y,,,,,
59232,Kearsarge Solar LLC,59768,Concord Solar Farm,MA,Middlesex,CMLP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2014,,,,Y,,,,,,1.7,Y,,,,,
18454,Tampa Electric Co,59769,TIA Solar,FL,Hillsborough,1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.6,1.6,1.4,12,2015,,,,Y,,,,,N,2,,,,,Y,
9234,Indiana Municipal Power Agency,59770,IMPA Pendleton Solar Park,IN,Madison,SPEND,OP,Solar Photovoltaic,PV,Electric Utility,1,2.0,2.0,1.6,10,2015,,,,Y,,,,,,2.5,Y,,,,,
59209,"Half Moon Ventures, LLC",59771,Jefferson Solar Park,WI,Jefferson,JSP01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2013,,,,Y,,,,,,1.1,Y,,,,,
59542,Adams Farm Solar LLC,59775,Adams Farm Solar,MA,Worcester,ADAMS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,10,2013,,,,Y,,,,,,3.5,Y,,,,,
59519,"TerraForm Solar XVII, LLC",59777,RGS-Rutland VNM SREC II Project (MA),MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.6,2.6,2.6,11,2015,,,,Y,,,,,,2.6,Y,,,,,
58661,"Sustainable Power Group, LLC",59778,Eden Solar LLC,NC,Richmond,EDENS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,47.7,47.7,47.7,12,2015,,Y,,,,,,,,62.1,Y,,,,,
59544,"SunE DM, LLC",59779,Davis Monthan AFB (AZ) West Airfield,AZ,Pima,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.6,12.6,12.6,1,2014,,Y,,,,,,,,16.4,Y,,,,,
59545,"BWC Origination 4, LLC",59780,New Bedford (MA) Plymouth,MA,Plymouth,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.3,4.3,4.3,7,2014,,,,Y,,,,,,5.6,Y,,,,,
59546,"Nexamp Treasure Valley Solar, LLC",59781,Upper Blackstone (MA) Treasure Valley,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2014,,,,Y,,,,,,6,Y,,,,,
59561,"SunE Solar XVII Project 2, LLC",59786,Fiddler's Canyon #2,UT,Iron,FID2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2015,,Y,,,,,,,,3.9,Y,,,,,
59560,"SunE Solar XVII Project 1, LLC",59787,Fiddler's Canyon #1,UT,Iron,FID1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2015,,Y,,N,,,,,,3.9,Y,,,,,
57313,SolarCity Corporation,59788,"Advance Stores Company, Inc",CT,Hartford,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2014,,Y,,,,,,,,1.2,Y,,,,,
57313,SolarCity Corporation,59789,Millbrook School,NY,Dutchess,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1.4,3,2015,,Y,,,,,,,,1.7,Y,,,,,
57313,SolarCity Corporation,59790,Oregon University System Rabbit Field,OR,Benton,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,3,2014,,,,Y,,,,,,1.4,Y,,,,,
11208,Los Angeles Department of Water & Power,59798,Colon PV,CA,Los Angeles,W4172,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,12,2015,,,,Y,,,,,,1.5,Y,,,,,
60025,Greenbacker Renewable Energy Corporation,59807,Airport 1 Solar (DIA),CO,Denver,GBDIA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2009,,,,Y,,,,,,1.6,Y,,,,,
59589,Rockfish Solar LLC,59811,Rockfish Solar LLC,MD,Charles,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.3,10.3,10.3,8,2015,,Y,,N,,,,,,12.9,Y,,,,,
59599,"Shoe Show, Inc.",59818,Concord Farm,NC,Cabarrus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.2,4.9,4.9,9,2011,,,,Y,,,,,,5.2,Y,,,,,
59600,"Mohave Sunrise Solar I, LLC",59819,Mohave Electric at Fort Mohave,AZ,Mohave,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.4,4.4,4.4,4,2015,,,,Y,,,,,,5.3,Y,,,,,
59601,Hunt Farm Solar LLC,59820,Hunt Farm Solar,MA,Franklin,HUNTF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,9,2013,,,,Y,,,,,,3.3,Y,,,,,
59602,SH Solarne2 LLC,59821,205 Sturbridge A,MA,Hampden,STURA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,6,2014,,,,Y,,,,,,4,Y,,,,,
59603,SE Solarne2 LLC,59822,201 Sturbridge B,MA,Hampden,STURB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2014,,,,Y,,,,,,2.2,Y,,,,,
59604,Bulldog Energy Airport LLC,59823,INDY III,IN,Marion,INDY3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,8,2015,,Y,,,,,,,,3.2,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59824,Sweetgum Solar,NC,Lee,5732,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2015,,,,Y,,,,,,6.9,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59828,Balsam,NC,Lee,5375,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,6.7,Y,,,,,
59611,Royal Solar,59831,Royal Solar,NC,Cumberland,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,8,2015,,,,Y,,,,,,6.6,Y,,,,,
59609,TWE Kinston Solar,59832,Kinston Solar,NC,Lenoir,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2015,,,,Y,,,,,,6.6,Y,,,,,
59610,TWE Laurinburg Solar,59833,Laurinburg Solar,NC,Scotland,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2015,,,,Y,,,,,,6.5,Y,,,,,
59612,GES MegaOne LLC,59834,Indy Grocers,IN,Marion,INGRO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,6,2015,,,,Y,,,,,,1.2,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59835,Newton Grove,NC,Sampson,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,9,2015,,,,Y,,,,,,2.4,Y,,,,,
58661,"Sustainable Power Group, LLC",59839,Spring Hill Road,MA,Worcester,SHRD1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,2.5,Y,,,,,
56975,"Constellation Solar Maryland, LLC",59841,General Motors Corp at White Marsh MD,MD,Baltimore,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,5,2011,,,,Y,,,,,,1.2,Y,,,,,
58304,Constellation Solar Maryland II LLC,59842,CNE at Cambridge MD,MD,Dorchester,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.2,3.2,3.2,4,2015,,,,Y,,,,,,4.3,Y,,,,,
59617,"Constellation Solar Georgia, LLC.",59843,Georgia Power at Wadley GA,GA,Jefferson,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2014,,,,Y,,,,,,1.2,Y,,,,,
59614,"Munich Reinsurance America, Inc",59844,Munich Re Plaza,NJ,Middlesex,PZ1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.6,1.6,1.6,7,2012,,,,Y,,,,,,1.6,Y,,,,,
59614,"Munich Reinsurance America, Inc",59844,Munich Re Plaza,NJ,Middlesex,PZ2,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.8,0.8,0.8,10,2012,,,,Y,,,,,,0.8,Y,,,,,
59650,Pikes Peak Solar Garden 1 LLC,59848,Pikes Peak Solar Garden 1 LLC,CO,El Paso,PPSG1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,7,2015,,N,,Y,,,,,,2.5,Y,,,,,
59651,Adams Community Solar Garden LLC,59849,Adams Community Solar Garden LLC,CO,Adams,23377,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,7,2015,,Y,,N,,,,,,1.5,Y,,,,,
59652,Adams Community Solar Garden III LLC,59850,Adams Community Solar Garden III LLC,CO,Adams,23376,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,7,2015,,Y,,,,,,,,1.5,Y,,,,,
59637,"SolNCPower6, LLC",59856,"SoINCPower6, LLC",NC,Gates,SUN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2015,,Y,,,,,,,,7,Y,,,,,
59638,"SolNCPower5, LLC",59857,"SoINCPower5, LLC",NC,Nash,BAT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,5,2015,,Y,,,,,,,,6.9,Y,,,,,
59209,"Half Moon Ventures, LLC",59858,Johnston Solar,RI,Providence,JSI01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,7,2015,,,,Y,,,,,,1.5,Y,,,,,
7140,Georgia Power Co,59862,Fort Benning Solar Facility,GA,Chattahoochee,1,OP,Solar Photovoltaic,PV,Electric Utility,1,30.0,30.0,30.0,12,2015,,,,Y,,,,,,42,Y,,,,,
59653,Palmer Solar LLC,59866,Palmer Solar LLC,MA,Hampden,11111,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2013,,Y,,,,,,,,2.5,Y,,,,,
59648,Lockheed Martin Solar System,59867,Lockheed Martin Solar System,FL,Pinellas,LMSOL,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,9,2015,,,,Y,,,,,,2.2,Y,,,,,
59660,"Solar Star California XXXII, LLC",59872,UC Davis South Campus,CA,Yolo,UCD1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,13.0,13.0,13.0,3,2015,,,,Y,,,,,,16.3,Y,,,,,
59654,Lowell Solar Landfill LLC,59873,Lowell Solar Landfill,MA,Middlesex,PV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,12,2013,,,,Y,,,,,,1.5,Y,,,,,
58468,Dominion Renewable Energy,59874,Richland Solar Center,GA,Twiggs,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2015,,,,Y,,,,,,33.4,Y,,,,,
59365,Capital Power Corporation,59887,"Beaufort Solar, LLC",NC,Beaufort,GEN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.0,15.0,15.0,12,2015,,,,Y,,,,,,20,Y,,,,,
59672,"SunEnergy1-Scotland Neck, LLC",59898,"SunEnergy1-Scotland Neck, LLC",NC,Halifax,SE1SN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2014,,Y,,,,,,,,4.2,Y,,,,,
59673,Choco Solar LLC,59899,"Choco Solar, LLC",NC,Beaufort,CHOCO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,Y,,,,,,,,7,Y,,,,,
59674,Albertson Solar LLC,59901,Albertson Solar LLC,NC,Duplin,ALBRT,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,7,2015,,Y,,,,,,,,7,Y,,,,,
13407,Nevada Power Co,59919,Nellis Solar PV II,NV,Clark,NSPV2,OP,Solar Photovoltaic,PV,Electric Utility,1,15.0,15.0,15.0,11,2015,,Y,,,,,,,,18,Y,,,,,
59685,AstraZeneca Pharmaceuticals LP,59922,South Campus Solar,DE,New Castle,GA500,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.5,0.5,0.5,8,2011,,,,Y,,,,,,0.5,,,,,,Y
59685,AstraZeneca Pharmaceuticals LP,59922,South Campus Solar,DE,New Castle,SG333,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.3,0.3,0.3,8,2011,,,,Y,,,,,,0.3,,,,,,Y
59685,AstraZeneca Pharmaceuticals LP,59922,South Campus Solar,DE,New Castle,SG500,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.5,0.5,0.5,8,2011,,,,Y,,,,,,0.5,,,,,,Y
59694,BG Stewart Solar Farm LLC,59930,"BG Stewart Solar Farm, LLC",NC,Union,NB005,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,11,2015,,,,Y,,,,,,6.4,Y,,,,,
59695,"SunE Solar XVII Project 3, LLC",59932,Fiddler's Canyon 3,UT,Iron,FID3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2015,,Y,,,,,,,,3.9,Y,,,,,
59613,BayWa r.e. Solar Projects LLC,59942,Morgan Lancaster 1,CA,Los Angeles,ML1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2015,,,Y,,,,,,,1.8,Y,,,,,N
59707,"Conetoe II Solar, LLC",59944,"Conetoe II Solar, LLC",NC,Edgecombe,CONE1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,80.0,80.0,80.0,12,2015,,Y,,,,,,,,112,Y,,,,,
59710,"SR Camden, LLC",59947,SR Camden,AR,Calhoun,AERO,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,12.0,12.0,12.0,12,2015,,Y,,,,,,,,16.6,,Y,,,,
59711,Bakersfield 111 LLC,59948,Bakersfield 111,CA,Kern,BF111,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.4,1.4,1.4,7,2015,,Y,,,,,,,,1.4,Y,,,,,
58477,"O2energies, Inc.",59950,Yadkinville Solar,NC,Yadkin,YAK,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2015,,,,Y,,,,,,4.8,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59955,Smithfield,NC,Johnston,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,10,2015,,,,Y,,,,,,2.3,Y,,,,,
59462,"Heelstone Energy Holdings, LLC",59956,ESA Selma,NC,Johnston,GEN02,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,9,2015,,,,Y,,,,,,2.3,Y,,,,,
59716,SunE DB24 LLC,59958,Milford 2,UT,Beaver,MIL2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2015,,Y,,,,,,,,3.8,Y,,,,,
3046,Duke Energy Progress - (NC),59966,Camp Lejeune Solar,NC,Onslow,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,12.8,12.8,12.8,12,2015,,,,Y,,,,,,12.8,Y,,,,,
59736,Columbia Solar Energy LLC,59979,"Columbia Solar Energy, LLC",CA,Contra Costa,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.2,19.2,19.2,10,2015,,,,Y,,,,,,25.4,Y,,,,,
59737,American Capital Energy,59980,Mashpee Landfill Solar,MA,Barnstable,MASH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2014,,,,Y,,,,,,1.8,Y,,,,,
9267,"Hoosier Energy R E C, Inc",59981,New Castle Solar RES,IN,Henry,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.1,1.1,1.1,11,2015,,Y,,,,,,,,1.3,Y,,,,,
9267,"Hoosier Energy R E C, Inc",59982,Scotland Solar RES,IN,Greene,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.1,1.1,1.1,11,2015,,Y,,,,,,,,1.3,Y,,,,,
9267,"Hoosier Energy R E C, Inc",59984,Lanesville Solar RES,IN,Harrison,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.1,1.1,1.1,12,2015,,Y,,,,,,,,1.3,Y,,,,,
58970,"Ecoplexus, Inc",59999,Ouchchy PV1,NC,Orange,OUCH1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2015,,,,Y,,,,,,4,Y,,,,,
60039,REC Solar,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2014,,,,Y,,,,,,2,,,Y,,,
60039,REC Solar,60004,Clarkstown Landfill Solar Facility,NY,Rockland,INV#2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,12,2014,,,,Y,,,,,,2,,,Y,,,
17650,Southern Power Co,60007,Morelos del Sol,CA,Kern,MORLS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.0,15.0,15.0,11,2015,,Y,,,,,,,,18.7,,,,Y,,
59744,"Solar Star Colorado III, LLC",60008,Hooper Solar,CO,Alamosa,SCCO3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,52.0,52.0,52.0,12,2015,,Y,,,,,,,,58,Y,,,,,
5109,DTE Electric Company,60017,Domino Farms Solar,MI,Washtenaw,1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,1.0,9,2015,,,,Y,,,,,,1,Y,,,,,
5109,DTE Electric Company,60018,Ford World Headquarters,MI,Wayne,1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,1.0,4,2015,,,,Y,,,,,,1.9,Y,,,,,
59762,"UGT Renewable Energy 13, LLC",60022,Oxford,MA,Worcester,OXFRD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,7,2014,,,,Y,,,,,,3.5,Y,,,,,
59768,"West Hills Construction, Inc",60026,Little Rock Pham Solar,CA,Los Angeles,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2015,,Y,,,,,,,,4.2,,Y,,,,
58661,"Sustainable Power Group, LLC",60027,Adera Solar,CA,Madera,ADERA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2015,,,,Y,,,,,,26.5,Y,,,,,
57365,Consolidated Edison Solutions Inc,60029,CES VMT Solar,MD,Washington,VMMD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.1,1.1,7,2015,,,,Y,,,,,,1.3,Y,,,,,
59775,"Solar Star California XXXI, LLC",60035,Tequesquite Landfill Solar PV Project,CA,Riverside,RPU1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.3,7.3,7.3,10,2015,,,,Y,,,,,,9.4,Y,,,,,
58491,"Constellation Solar Holding, LLC",60036,CCBC-Catonsville,MD,Howard,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.6,1.6,1.6,9,2015,,,,Y,,,,,,2.3,Y,,,,,
58491,"Constellation Solar Holding, LLC",60038,Owens Corning Headquarters,OH,Lucas,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.1,2.1,2.1,9,2015,,,,Y,,,,,,2.4,Y,,,,,
58135,Ecos Energy LLC,60046,Portage Solar,IN,Porter,PV7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2012,,,,Y,,,,,,2,Y,,,,,
58135,Ecos Energy LLC,60047,Middlebury Solar,IN,Elkhart,PV6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,11,2012,,,,Y,,,,,,2,Y,,,,,
59781,TWE Chocowinity Solar,60048,"TWE Chocowinity Solar, LLC",NC,Beaufort,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4.5,4.5,12,2015,,,,Y,,,,,,4.9,Y,,,,,
59778,Innovative Solar 10,60050,Innovative Solar 10,NC,Haywood,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2015,,,,Y,,,,,,1.9,Y,,,,,
59782,"Innovative Solar 18, LLC",60051,"Innovative Solar 18, LLC",NC,Rutherford,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,2.7,Y,,,,,
59783,"Innovative Solar 26, LLC",60052,"Innovative Solar 26, LLC",NC,Burke,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,12,2015,,,,Y,,,,,,2.6,Y,,,,,
59787,Innovative Solar 16,60055,Innovative Solar 16,NC,Henderson,FLS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2015,,,,Y,,,,,,2.5,Y,,,,,
59785,"Syncarpha Palmer, LLC",60056,"Syncarpha Palmer, LLC",MA,Hampden,SYNPA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.8,4.8,4.8,12,2015,,,,Y,,,,,N,6,Y,,,,,
