Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,13,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,14,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,15,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,16,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,17,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,18,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,19,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,2,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,20,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,21,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,22,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,23,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,24,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,25,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,26,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,27,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,28,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,29,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,3,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,30,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,,,,,,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,31,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,32,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,33,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,34,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,35,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,36,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,37,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,38,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,39,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,4,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,40,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,41,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,42,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,43,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,44,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,45,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,46,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,47,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,48,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,5,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,6,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,7,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,8,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,PA,Franklin,9,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,WO,DFO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,1,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,10,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,11,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,12,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,13,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,14,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,15,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,16,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,17,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,18,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,2,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,3,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,4,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,5,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,6,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,7,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,8,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56688,New Bern,NC,Craven,9,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,1,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,10,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,11,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,12,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,13,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,14,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,15,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,16,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,17,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,18,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,2,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,3,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,4,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,5,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,6,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,7,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,8,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56690,Pine Grove,PA,Schuylkill,9,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,1,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,10,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,11,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,12,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,13,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,14,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,15,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,16,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,17,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,18,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,19,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,2,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,20,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,21,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,22,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,23,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,24,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,25,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,26,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,27,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,28,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,29,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,3,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,30,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,31,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,32,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,33,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,34,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,35,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,36,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,4,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,5,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,6,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,7,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,8,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,9,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,WO,Y,LFG,DFO,WO,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,1,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,10,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,11,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,12,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,13,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,14,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,15,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,16,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,17,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,18,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,2,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,57298,Cedar Hills,WA,King,3,OP,IC,IPP Non-CHP,2,0.3,0.3,0.3,LFG,DFO,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
