Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,1,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.4,1.5,1.5,NG,DFO,Y,N,,,,,,,Y,Y,1.4,1.4,1.4,1.4,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,10,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,5.6,6,6.2,NG,DFO,Y,N,,,,,,,Y,Y,5.6,5.6,5.6,5.6,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,11,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,6.4,6.6,NG,DFO,Y,N,,,,,,,Y,Y,6,6,6,6,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.1,1.2,1.2,NG,DFO,Y,N,,,,,,,Y,Y,1.1,1.1,1.1,1.1,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,7,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,2,2,NG,DFO,Y,N,,,,,,,Y,Y,2,2,2,2,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,8,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.7,1.5,1.5,NG,DFO,Y,N,,,,,,,Y,Y,1.7,1.7,1.7,1.7,1H,1H,N,,,
21158,City of Zeeland - (MI),1867,Zeeland,MI,Ottawa,9,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.5,5,5,NG,DFO,Y,N,,,,,,,Y,Y,4.5,4.5,4.5,4.5,1H,1H,N,,,
18895,Thumb Electric Coop of Mich,1875,Ubly,MI,Huron,6,OP,Petroleum Liquids,IC,Electric Utility,1,1.5,1.5,1.5,DFO,NG,Y,,,,,,,,Y,Y,1,1,1,1,1H,1H,N,,,
18895,Thumb Electric Coop of Mich,1875,Ubly,MI,Huron,8,OP,Petroleum Liquids,IC,Electric Utility,1,2.5,2.5,2.5,DFO,NG,Y,N,,,,,,,Y,Y,1,1,1,1,1H,1H,N,,,
18895,Thumb Electric Coop of Mich,1875,Ubly,MI,Huron,9,OP,Petroleum Liquids,IC,Electric Utility,1,1.5,1.5,1.5,DFO,NG,Y,N,,,,,,,Y,Y,1,1,1,1,1H,1H,N,,,
20910,Wolverine Power Supply Coop,1881,Vestaburg,MI,Montcalm,8,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,23.7,18.5,25.5,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,18.5,25.5,18.5,25.5,1H,1H,N,,,
12647,"ALLETE, Inc.",1897,M L Hibbard,MN,St Louis,3,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,35.3,26.1,26.1,WDS,SUB,N,Y,WDS,SUB,NG,,,,N,, , , , ,,,,,,
12647,"ALLETE, Inc.",1897,M L Hibbard,MN,St Louis,4,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,37.5,33.7,33.7,WDS,SUB,N,Y,WDS,SUB,,,,,N,, , , , ,,,,,,
13781,Northern States Power Co - Minnesota,1910,Granite City,MN,Benton,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,18.0,13,16,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,13,16,13,16,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1910,Granite City,MN,Benton,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,18.0,13,16,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,13,16,13,16,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1910,Granite City,MN,Benton,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,18.0,13,16,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,13,16,13,16,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1910,Granite City,MN,Benton,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,18.0,13,16,NG,DFO,Y,N,NG,DFO,,,,,Y,Y,13,16,13,16,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,62,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,62,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,3,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,62,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,62,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,61,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1913,Inver Hills,MN,Dakota,6,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,46.8,47,62,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,47,62,47,62,1H,1H,N,,,
13781,Northern States Power Co - Minnesota,1926,Red Wing,MN,Goodhue,1,OP,Municipal Solid Waste,ST,Electric Utility,1,11.5,9,9,MSW,NG,Y,Y,MSW,NG,WDS,,,,N,, , , , ,,,,,,
13781,Northern States Power Co - Minnesota,1926,Red Wing,MN,Goodhue,2,OP,Municipal Solid Waste,ST,Electric Utility,1,11.5,9,9,MSW,NG,Y,Y,MSW,NG,WDS,,,,N,, , , , ,,,,,,
13781,Northern States Power Co - Minnesota,1934,Wilmarth,MN,Blue Earth,1,OP,Municipal Solid Waste,ST,Electric Utility,1,12.5,9,9,MSW,NG,Y,Y,MSW,NG,WDS,,,,N,, , , , ,,,,,,
13781,Northern States Power Co - Minnesota,1934,Wilmarth,MN,Blue Earth,2,OP,Municipal Solid Waste,ST,Electric Utility,1,12.5,9,9,MSW,NG,Y,Y,MSW,NG,WDS,,,,N,, , , , ,,,,,,
40580,Southern Minnesota Mun P Agny,1973,Fairmont (MN),MN,Martin,6,OP,Petroleum Liquids,IC,Electric Utility,1,6.5,6,6,DFO,NG,Y,Y,DFO,NG,,,,,N,,6.14, ,6.3, ,,,,,,
40580,Southern Minnesota Mun P Agny,1973,Fairmont (MN),MN,Martin,7,OP,Petroleum Liquids,IC,Electric Utility,1,6.5,6,6,DFO,NG,Y,Y,DFO,NG,,,,,N,,6.5, ,6.5, ,,,,,,
7292,Glencoe Light & Power Comm,1975,Glencoe,MN,McLeod,5,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1,1,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1,1,1,1,1H,1H,Y,Y,,
7292,Glencoe Light & Power Comm,1975,Glencoe,MN,McLeod,7,OP,Petroleum Liquids,IC,Electric Utility,1,4.1,3.2,3.2,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,3.5,3.5,3.5,3.5,1H,1H,Y,Y,,
7292,Glencoe Light & Power Comm,1975,Glencoe,MN,McLeod,8,OP,Petroleum Liquids,IC,Electric Utility,1,5.6,4.4,4.4,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,5.4,5.4,5.4,5.4,1H,1H,Y,Y,,
7292,Glencoe Light & Power Comm,1975,Glencoe,MN,McLeod,9,OP,Petroleum Liquids,IC,Electric Utility,1,7.1,5.7,5.7,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,6.1,6.1,6.1,6.1,1H,1H,Y,Y,,
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,3,OP,Conventional Steam Coal,ST,Electric Utility,1,10.0,10,10,SUB,WDS,Y,Y,SUB,WDS,NG,,,,N,, , , , ,,,,,,
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,5,OP,Conventional Steam Coal,ST,Electric Utility,1,19.5,19.5,19.5,SUB,WDS,Y,Y,SUB,WDS,NG,,,,N,, , , , ,,,,,,
8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,6,OP,Conventional Steam Coal,ST,Electric Utility,1,6.4,1,6.4,SUB,WDS,Y,Y,SUB,WDS,NG,,,,N,, , , , ,,,,,,
9130,Hutchinson Utilities Comm,1980,Hutchinson Plant #1,MN,McLeod,3,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.5,3.9,3.9,NG,DFO,Y,N,,,,,,,Y,Y,3.9,4.5,3.9,4.5,1H,1H,N,,,
9130,Hutchinson Utilities Comm,1980,Hutchinson Plant #1,MN,McLeod,4,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.0,3.9,3.9,NG,DFO,Y,N,,,,,,,Y,Y,3.9,4.5,3.9,4.5,1H,1H,N,,,
9650,City of Janesville - (MN),1982,Janesville,MN,Waseca,1,OP,Petroleum Liquids,IC,Electric Utility,1,1.1,0.9,1,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1.3,1.3,1.3,1.3,1H,1H,N,,,Y
9650,City of Janesville - (MN),1982,Janesville,MN,Waseca,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1.1,1.2,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1.1,1.1,1.1,1.1,1H,1H,N,,,Y
9650,City of Janesville - (MN),1982,Janesville,MN,Waseca,3,OP,Petroleum Liquids,IC,Electric Utility,1,0.7,0.5,0.6,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,0.5,0.5,0.5,0.5,1H,1H,N,,,Y
10596,City of Lake Crystal - (MN),1985,Lake Crystal,MN,Blue Earth,3,OP,Petroleum Liquids,IC,Electric Utility,1,2.0,2,2,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1.9,1.9,2,2,1H,1H,N,,,
11064,Litchfield Public Utilities,1989,Litchfield,MN,Meeker,5,SB,Petroleum Liquids,IC,Electric Utility,1,2.1,2.1,2.1,DFO,NG,Y,Y,NG,DFO,,,,,N,Y, , , , ,,,,,Y,
11064,Litchfield Public Utilities,1989,Litchfield,MN,Meeker,6,SB,Petroleum Liquids,IC,Electric Utility,1,2.1,2.1,2.1,DFO,NG,Y,Y,NG,DFO,,,,,N,Y, , , , ,,,,,Y,
12900,City of Mora - (MN),1997,Mora,MN,Kanabec,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.1,1.2,1.2,NG,DFO,Y,N,,,,,,,Y,N,1.2,1.2,1.2,1.2,1H,1H,N,,,
12900,City of Mora - (MN),1997,Mora,MN,Kanabec,5,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,5.7,5.7,5.7,NG,DFO,Y,N,,,,,,,Y,N,5.7,5.7,5.7,5.7,1H,1H,N,,,
12900,City of Mora - (MN),1997,Mora,MN,Kanabec,6,OA,Petroleum Liquids,IC,Electric Utility,1,7.0,6.3,6.3,DFO,NG,Y,N,,,,,,,Y,N,6.3,6.3,6.3,6.3,1H,1H,N,,,
13048,City of Mountain Lake - (MN),1998,Mountain Lake,MN,Cottonwood,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.1,0.9,1.1,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,0.9,0.9,0.9,0.9,1H,1H,Y,Y,,
13048,City of Mountain Lake - (MN),1998,Mountain Lake,MN,Cottonwood,5,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1.2,1.3,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1.2,1.2,1.2,1.2,6H,1H,Y,Y,,
13480,New Prague Utilities Comm,1999,New Prague,MN,Le Sueur,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.4,4.4,4.4,NG,DFO,Y,Y,NG,DFO,,,,,N,, , , , ,,,,,,
13480,New Prague Utilities Comm,1999,New Prague,MN,Le Sueur,3,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.4,2.4,2.4,NG,DFO,Y,Y,NG,DFO,,,,,N,, , , , ,,,,,,
13480,New Prague Utilities Comm,1999,New Prague,MN,Le Sueur,4,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,3.5,3.5,3.5,NG,DFO,Y,Y,NG,DFO,,,,,N,, , , , ,,,,,,
13480,New Prague Utilities Comm,1999,New Prague,MN,Le Sueur,6,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.9,5.9,NG,DFO,Y,Y,NG,DFO,,,,,N,, , , , ,,,,,,
15348,Preston Public Utilities Comm,2004,Preston (MN),MN,Fillmore,5,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.1,1.1,1.1,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,1.1,1.1,1.1,1.1,1H,1H,N,,,
15348,Preston Public Utilities Comm,2004,Preston (MN),MN,Fillmore,6,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.0,2.2,2.2,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,N,,,
15793,Redwood Falls Public Util Comm,2009,Redwood Falls,MN,Redwood,7,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,5.8,6,6,NG,DFO,Y,N,,,,,,,Y,Y,5,5,5,5,1H,1H,Y,Y,,
17824,Spring Valley Pub Utils Comm,2013,Spring Valley,MN,Fillmore,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.1,1.1,1.1,DFO,NG,Y,N,,,,,,,Y,N,1.07,1.07,1.07,1.07,1H,1H,N,,,
17824,Spring Valley Pub Utils Comm,2013,Spring Valley,MN,Fillmore,3,OP,Petroleum Liquids,IC,Electric Utility,1,2.0,2,2,DFO,NG,Y,N,,,,,,,Y,N,2,2,2,2,1H,1H,N,,,
19237,Truman Public Utilities Comm,2015,Truman,MN,Martin,3,SB,Petroleum Liquids,IC,Electric Utility,1,2.2,2,2,DFO,NG,Y,Y,DFO,NG,,,,,Y,Y,1.8,1.8,2,2,1H,1H,N,,,
29295,City of Wells - (MN),2020,Wells IC,MN,Faribault,1,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1.3,1.3,DFO,NG,Y,N,,,,,,,Y,Y,1.3,1.3,1.3,1.3,1H,1H,N,,,
29295,City of Wells - (MN),2020,Wells IC,MN,Faribault,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1.3,1.3,DFO,NG,Y,N,,,,,,,Y,Y,1.3,1.3,1.3,1.3,1H,1H,N,,,
29295,City of Wells - (MN),2020,Wells IC,MN,Faribault,3,OP,Petroleum Liquids,IC,Electric Utility,1,1.1,1.1,1.1,DFO,NG,Y,N,,,,,,,Y,Y,1.1,1.1,1.1,1.1,1H,1H,N,,,
29295,City of Wells - (MN),2020,Wells IC,MN,Faribault,4,OP,Petroleum Liquids,IC,Electric Utility,1,2.3,2.1,2.1,DFO,NG,Y,N,,,,,,,Y,Y,2.1,2.1,2.1,2.1,1H,1H,N,,,
29295,City of Wells - (MN),2020,Wells IC,MN,Faribault,5,OP,Petroleum Liquids,IC,Electric Utility,1,2.3,2.3,2.3,DFO,NG,Y,N,,,,,,,Y,Y,2.3,2.3,2.3,2.3,1H,1H,N,,,
20737,Willmar Municipal Utilities,2022,Willmar,MN,Kandiyohi,3,OP,Conventional Steam Coal,ST,Electric Utility,1,18.0,15.9,15.9,SUB,NG,Y,Y,SUB,NG,AB,,,,N,, , , , ,,,,,,
7570,Great River Energy,2039,Elk River,MN,Sherburne,1,OP,Municipal Solid Waste,ST,Electric Utility,1,11.5,7.6,7.6,MSW,DFO,Y,Y,MSW,NG,,,,,N,, , , , ,,,,,,
7570,Great River Energy,2039,Elk River,MN,Sherburne,2,OP,Municipal Solid Waste,ST,Electric Utility,1,11.5,7.9,7.9,MSW,DFO,Y,Y,MSW,NG,,,,,N,, , , , ,,,,,,
7570,Great River Energy,2039,Elk River,MN,Sherburne,3,OP,Municipal Solid Waste,ST,Electric Utility,1,25.0,15,15,MSW,DFO,Y,Y,MSW,NG,,,,,N,, , , , ,,,,,,
12685,Entergy Mississippi Inc,2050,Baxter Wilson,MS,Warren,1,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,544.6,546.6,560.7,NG,DFO,Y,Y,NG,RFO,,,,,Y,Y,500,520,400,420,6H,6H,N,,,
12685,Entergy Mississippi Inc,2050,Baxter Wilson,MS,Warren,2,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,783.0,677.9,698.7,NG,DFO,Y,Y,NG,RFO,,,,,Y,Y,720,720,650,650,6H,6H,N,,,
7651,Greenwood Utilities Comm,2062,Henderson,MS,Leflore,H2,OS,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,13.5,13,15,NG,DFO,N,N,,,,,,,Y,Y,13,13,13,13,1H,1H,N,,,
21095,Public Serv Comm of Yazoo City,2067,Yazoo,MS,Yazoo,GT1,OP,Natural Gas Fired Combined Cycle,CT,Electric Utility,1,16.5,14.7,16.7,NG,DFO,Y,N,,,,,,,Y,Y,14.7,16.7,14.7,16.7,1H,1H,N,,,
17568,Cooperative Energy,2070,Moselle,MS,Jones,3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,59.0,59,59,NG,RFO,Y,Y,DFO,NG,,,,,Y,Y,59,59,59,59,6H,6H,Y,Y,Y,
17568,Cooperative Energy,2070,Moselle,MS,Jones,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,83.0,75,83,NG,DFO,Y,N,,,,,,,Y,Y,75,83.5,75,83.5,6H,6H,Y,Y,Y,
5860,Empire District Electric Co,2076,Asbury,MO,Jasper,1,OP,Conventional Steam Coal,ST,Electric Utility,1,212.8,198,198,SUB,BIT,Y,Y,SUB,BIT,TDF,,,,N,, , , , ,,,,,,
19436,Union Electric Co - (MO),2104,Meramec,MO,St Louis,GT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,56.0,49,61,NG,DFO,Y,N,,,,,,,Y,Y,53,55,52,55,6H,6H,Y,Y,,
3082,Carrollton Board of Public Wks,2120,Carrollton,MO,Carroll,10,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.1,6,6,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,6.3,6.3,6.3,6.3,1H,1H,Y,,Y,
3082,Carrollton Board of Public Wks,2120,Carrollton,MO,Carroll,3,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.8,1.8,1.8,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,Y,
3082,Carrollton Board of Public Wks,2120,Carrollton,MO,Carroll,7,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.5,2.5,2.5,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.5,2.5,2.5,2.5,1H,1H,Y,,Y,
3082,Carrollton Board of Public Wks,2120,Carrollton,MO,Carroll,8,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.1,3.7,3.7,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,4.1,4.1,4.1,4.1,1H,1H,Y,,Y,
3082,Carrollton Board of Public Wks,2120,Carrollton,MO,Carroll,9,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.1,3.7,3.7,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,4.1,4.1,4.1,4.1,1H,1H,Y,,Y,
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,10,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,7.0,6,6,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.5,5.5,5.5,5.5,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,11,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.5,4,4,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,3.5,3.5,3.5,3.5,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,12,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,4.5,4,4,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,3.5,3.5,3.5,3.5,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,13,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.5,5.5,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.5,5.5,5.5,5.5,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,14,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,6.0,5.5,5.5,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,5.5,5.5,5.5,5.5,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,6,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.5,2,2,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,1.8,1.8,1.8,1.8,1H,1H,Y,,,Y
3113,City of Carthage - (MO),2121,Carthage,MO,Jasper,7,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,3.0,2.2,2.2,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,Y,,,Y
3486,Chillicothe Municipal Utils,2122,Chillicothe,MO,Livingston,GT1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,40.0,40,42,NG,DFO,Y,N,,,,,,,Y,Y,40,42,40,42,1H,1H,Y,,,Y
3486,Chillicothe Municipal Utils,2122,Chillicothe,MO,Livingston,GT2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,40.0,40,42,NG,DFO,Y,N,,,,,,,Y,Y,40,42,40,42,1H,1H,Y,,,Y
6839,City of Fulton - (MO),2126,Fulton (MO),MO,Callaway,GT4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,21.2,15,19.6,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,15,19.6,15,19.6,1H,1H,Y,Y,,
6839,City of Fulton - (MO),2126,Fulton (MO),MO,Callaway,IC1,OP,Petroleum Liquids,IC,Electric Utility,1,5.0,4.1,4.5,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,4,4.4,4,4.4,1H,1H,Y,Y,,
6839,City of Fulton - (MO),2126,Fulton (MO),MO,Callaway,IC3,OP,Petroleum Liquids,IC,Electric Utility,1,7.0,6.2,6.8,DFO,NG,Y,Y,NG,DFO,,,,,Y,Y,6,6.2,6,6.2,1H,1H,N,,,
8567,City of Higginsville - (MO),2131,Higginsville,MO,Lafayette,3,OS,Petroleum Liquids,IC,Electric Utility,1,2.4,2.4,2.4,DFO,NG,Y,N,DFO,NG,,,,,Y,N,2.4,2.4,2.4,2.4,1H,1H,N,,,
8567,City of Higginsville - (MO),2131,Higginsville,MO,Lafayette,4,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,40.0,37.5,40,NG,DFO,Y,N,DFO,NG,,,,,Y,N,37.5,40,37.5,40,1H,1H,N,,,
8567,City of Higginsville - (MO),2131,Higginsville,MO,Lafayette,5,OP,Petroleum Liquids,IC,Electric Utility,1,1.2,1.2,1.2,DFO,NG,Y,N,,,,,,,Y,N,3.6,3.8,3.6,3.8,1H,1H,N,,,
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,2,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,25.0,21,21,NG,DFO,Y,Y,BIT,DFO,NG,,,,Y,Y,25,25,25,25,1H,1H,Y,Y,,
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,3,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,65.0,51,51,NG,DFO,Y,Y,BIT,DFO,NG,,,,Y,Y,51,51,51,51,1H,1H,Y,Y,,
9231,City of Independence - (MO),2132,Blue Valley,MO,Jackson,ST1,OP,Natural Gas Steam Turbine,ST,Electric Utility,1,25.0,21,21,NG,DFO,Y,Y,BIT,DFO,NG,,,,Y,Y,21,21,21,21,1H,1H,Y,Y,,
9231,City of Independence - (MO),2135,Station H,MO,Jackson,1,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,19.0,19,19,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,19,19,19,19,1H,1H,Y,Y,,
9231,City of Independence - (MO),2135,Station H,MO,Jackson,2,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,24.0,20,20,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,20,20,20,20,1H,1H,Y,Y,,
9603,City of Jackson - (MO),2137,Jackson (MO),MO,Cape Girardeau,3,OP,Petroleum Liquids,IC,Electric Utility,1,1.0,1,1,DFO,NG,Y,Y,DFO,NG,,,,,Y,N,0.9,0.9,0.9,0.9,1H,1H,N,,,
9603,City of Jackson - (MO),2137,Jackson (MO),MO,Cape Girardeau,4,OP,Petroleum Liquids,IC,Electric Utility,1,1.0,1,1,DFO,NG,Y,Y,DFO,NG,,,,,Y,N,1,1,1,1,1H,1H,N,,,
9603,City of Jackson - (MO),2137,Jackson (MO),MO,Cape Girardeau,7,OP,Petroleum Liquids,IC,Electric Utility,1,6.8,6.5,6.8,DFO,NG,Y,Y,DFO,NG,,,,,Y,N,6.5,6.5,6.5,6.5,UNK,UNK,N,,,
9603,City of Jackson - (MO),2137,Jackson (MO),MO,Cape Girardeau,8,OP,Petroleum Liquids,IC,Electric Utility,1,6.8,6.5,6.8,DFO,NG,Y,Y,DFO,NG,,,,,Y,N,6.5,6.5,6.5,6.5,UNK,UNK,N,,,
9603,City of Jackson - (MO),2137,Jackson (MO),MO,Cape Girardeau,9,OP,Petroleum Liquids,IC,Electric Utility,1,3.0,2.7,3,DFO,NG,Y,Y,DFO,NG,,,,,Y,N,2.7,2.7,2.7,2.7,UNK,UNK,N,,,
9973,City of Kahoka,2138,Kahoka,MO,Clark,7,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.8,0.7,0.8,NG,DFO,Y,Y,DFO,NG,,,,,N,Y,0.7, ,0.7, ,,,,,,
9973,City of Kahoka,2138,Kahoka,MO,Clark,8,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.5,1.4,1.5,NG,DFO,Y,Y,DFO,NG,,,,,N,Y,1.4, ,1.4, ,,,,,,
9973,City of Kahoka,2138,Kahoka,MO,Clark,9,SB,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.9,0.8,0.9,NG,DFO,Y,Y,DFO,NG,,,,,N,Y,0.8, ,0.8, ,,,,,,
