Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Cofire Fuels?,Switch Between Oil and Natural Gas?,Year,Technology,Turbines or Hydrokinetic Buoys,Multiple Fuels?
61162,Woodhull Hospital,61567.0,Woodhull Hospital,NY,Kings,EGEN2,IC,,S,X,X,,,1.5,0.8,1.5,1.5,0.5,N, , ,SB,N,1,1972, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61162,Woodhull Hospital,61567.0,Woodhull Hospital,NY,Kings,EGEN3,IC,,S,X,X,,,2.0,0.8,2,2,0.6,N, , ,SB,N,1,2001, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61162,Woodhull Hospital,61567.0,Woodhull Hospital,NY,Kings,EGEN4,IC,,S,X,X,,,2.0,0.8,2,2,0.5,N, , ,SB,N,1,2001, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61162,Woodhull Hospital,61567.0,Woodhull Hospital,NY,Kings,EGEN5,IC,,S,X,X,,,1.0,0.8,1,1,0.3,N, , ,SB,N,1,2001, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61164,The Allen Hospital,61568.0,The Allen Hospital,NY,New York,EGEN1,IC,,S,X,X,,,1.0,1,1,1,0.3,N, , ,SB,N,1,2009, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN1,IC,,S,X,X,,,0.2,0.8,0.2,0.2,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN2,IC,,S,X,X,,,0.3,0.8,0.3,0.3,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN4,IC,,S,X,X,,,0.3,0.8,0.3,0.3,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN5,IC,,S,X,X,,,0.2,0.8,0.2,0.2,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN6,IC,,S,X,X,,,0.3,0.8,0.3,0.3,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN7,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN8,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0.1,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61165,Mount Sinai Beth Israel,61569.0,Mount Sinai Beth Israel,NY,New York,EGEN9,IC,,S,X,X,,,0.9,0.8,0.9,0.9,0.3,N, , ,SB,N,1,1988, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61012,AES Distributed Energy,61575.0,Anheuser-Busch Baldwinsville,NY,Onondaga,BAL01,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61576.0,Columbia University - Johnson Farms,NY,Orange,JF01,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61577.0,Time Warner Cable Enterprises - Martino,NY,Oneida,MRT01,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61578.0,Columbia University - Minisink,NY,Orange,MIN01,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61579.0,St. Lawerence University - Sutton,NY,Jefferson,SUT01,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60571,AEP Onsite Partners,61604.0,Camden CSD Solar Array,NY,Oneida,1,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,12,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61252,"C-S Canal Hydro, LLC",61641.0,Seneca Falls Hydroelectric Project,NY,Seneca,23,HY,,S,X,X,,,1.7,0.8,1.7,1.7,0.6,N, , ,OP,X,1,1917, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
61252,"C-S Canal Hydro, LLC",61641.0,Seneca Falls Hydroelectric Project,NY,Seneca,24,HY,,S,X,X,,,1.7,0.8,1.7,1.7,0.6,N, , ,OP,X,1,1917, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
61252,"C-S Canal Hydro, LLC",61641.0,Seneca Falls Hydroelectric Project,NY,Seneca,25,HY,,S,X,X,,,1.7,0.8,1.7,1.7,0.6,N, , ,OP,X,1,1917, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
61252,"C-S Canal Hydro, LLC",61642.0,Waterloo Hydroelectric Project,NY,Seneca,10,HY,,S,X,X,,,0.5,0.9,0.5,0.5,0.2,N, , ,OP,X,1,1915, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
61252,"C-S Canal Hydro, LLC",61642.0,Waterloo Hydroelectric Project,NY,Seneca,11,HY,,S,X,X,,,0.5,0.9,0.5,0.5,0.2,N, , ,OP,X,1,1915, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
61252,"C-S Canal Hydro, LLC",61642.0,Waterloo Hydroelectric Project,NY,Seneca,12,HY,,S,X,X,,,0.5,0.9,0.5,0.5,0.2,N, , ,OP,X,1,1915, , ,N,IPP Non-CHP,2,X,WAT,,,,,,,,,,N,N,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Conventional Hydroelectric, ,N
58261,Arkwright Summit Wind Farm LLC,61673.0,Arkwright Summit Wind Farm LLC,NY,Chautauqua,WT,WT,,S,X,X,,,79.8, ,78.4,78.4,7.1,N, , ,OP,X,8,2018, , ,N,IPP Non-CHP,2,X,WND,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Onshore Wind Turbine,36,
61347,Scotch Settlement        ,61717.0,"IRE Solar I, LLC",NY,St Lawrence,SSIRE,PV,,S,X,X,,,1.0, ,1,1, ,N, , ,OP,X,12,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61345,Lisbon West,61719.0,"CJ Solar I, LLC",NY,St Lawrence,LWCJ1,PV,,S,X,X,,,2.0,1,2,2, ,N, , ,OP,X,8,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic,0,
61346,Lisbon East,61720.0,"COU Solar I, LLC",NY,St Lawrence,LECOU,PV,,S,X,X,,,1.5,1,1.5,1.5, ,N, , ,OP,X,8,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic,0,
60584,Onyx Asset Services Group,61724.0,Onyx - Saratoga Springs Landfill Solar CSG,NY,Saratoga,10254,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,11,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60571,AEP Onsite Partners,61725.0,Madison County,NY,Madison,PV1,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,8,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61363,Seneca Nation,61734.0,Seneca Nation Cattaraugus Wind Turbine,NY,Erie,1,WT,,S,X,X,,,1.5, ,1.5,1.5,0.1,N, , ,OP,X,3,2017, , ,N,Commercial Non-CHP,4,X,WND,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Onshore Wind Turbine,1,
61364,Lockheed Martin RMS Syracuse,61739.0,Lockheed Martin RMS Syracuse,NY,Onondaga,SYR1,BA,,S,X,X,,,1.0, ,1,1,0.1,N, , ,OP,X,8,2017, , ,N,Industrial Non-CHP,6,X,MWH,,,,,,,,,,,,,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Batteries, ,
61391,"Gore Mountain Solar II, LLC",61764.0,Gore Mountain Solar II,NY,Washington,SNWH2,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,9,2016, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61387,"HGS solar I, LLC",61765.0,HGS Solar I,NY,Washington,SNWH1,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,9,2016, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61804.0,City of Rochester Solar,NY,Monroe,ROC01,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,12,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60584,Onyx Asset Services Group,61847.0,Broadalbin,NY,Fulton,10046,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60584,Onyx Asset Services Group,61863.0,Duanesburg,NY,Montgomery,10048,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60584,Onyx Asset Services Group,61888.0,Johnstown,NY,Fulton,10049,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
59474,BQ Energy LLC,61898.0,Solean Solar Project,NY,Cattaraugus,SOLEA,PV,,S,X,X,,,4.0, ,4,4,4,N, , ,OP,X,4,2016, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61514,"Agilitas Energy, LLC",61899.0,Lincoln Ave Solar Project,NY,Suffolk,LINC,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,12,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61514,"Agilitas Energy, LLC",61900.0,Blydenburgh Solar Project,NY,Suffolk,BLYD,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,OP,X,12,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61514,"Agilitas Energy, LLC",61902.0,Holtsville Solar Project,NY,Suffolk,HOLTS,PV,,S,X,X,,,1.2, ,1.2,1.2, ,N, , ,OP,X,12,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,N
60584,Onyx Asset Services Group,61903.0,Sharon Springs,NY,Schoharie,10116,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,5,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60584,Onyx Asset Services Group,61904.0,Amsterdam North,NY,Montgomery,10044,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
60584,Onyx Asset Services Group,61905.0,Amsterdam South,NY,Montgomery,10045,PV,,W,X,X,,,2.0, ,2,2, ,N, , ,OP,X,4,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61520,Kearsarge Oppenheim LLC,61917.0,Kearsarge Oppenheim CSG,NY,Fulton,OPPEN,PV,,S,X,X,,,1.4, ,1.4,1.4, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
59474,BQ Energy LLC,61922.0,Sunlight Beacon,NY,Dutchess,BEACO,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,7,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61012,AES Distributed Energy,61958.0,Broadalbin-Perth Solar,NY,Montgomery,BAP1,PV,,S,X,X,,,1.5, ,1.5,1.5, ,N, , ,OP,X,9,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,6087K,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,6187H,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,6287P,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,8587X,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,8687N,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61578,The Bank of New York,62001.0,The Bank of New York,NY,Kings,8887H,IC,,S,X,X,,,1.2,0.8,1.2,1.2,0.1,N, , ,SB,N,1,1983, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61584,Brooklyn Hospital Center,62002.0,Brooklyn Hospital Center,NY,Kings,400DF,IC,,S,X,X,,,0.4,0.8,0.5,0.5,0,N, , ,SB,N,1,2004, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61584,Brooklyn Hospital Center,62002.0,Brooklyn Hospital Center,NY,Kings,500RE,IC,,S,X,X,,,0.5,0.8,0.5,0.5,0,N, , ,SB,N,1,2014, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61584,Brooklyn Hospital Center,62002.0,Brooklyn Hospital Center,NY,Kings,SR4,IC,,S,X,X,,,0.5,0.8,0.5,0.5,0,N, , ,SB,N,1,1975, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61577,Saint Catherine of Siena Medical Center,62003.0,Saint Catherine of Siena Medical Center,NY,Suffolk,5FPX4,IC,,S,X,X,,,0.8,0.8,0.4,0.4,0.1,N, , ,SB,N,1,1972, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61577,Saint Catherine of Siena Medical Center,62003.0,Saint Catherine of Siena Medical Center,NY,Suffolk,855G3,IC,,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,SB,N,1,2002, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61577,Saint Catherine of Siena Medical Center,62003.0,Saint Catherine of Siena Medical Center,NY,Suffolk,D400F,IC,,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,SB,N,1,1997, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61577,Saint Catherine of Siena Medical Center,62003.0,Saint Catherine of Siena Medical Center,NY,Suffolk,DFG65,IC,,S,X,X,,,0.2,0.8,0.2,0.2,0,N, , ,SB,N,1,2001, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61577,Saint Catherine of Siena Medical Center,62003.0,Saint Catherine of Siena Medical Center,NY,Suffolk,E4486,IC,,S,X,X,,,0.4,0.8,0.4,0.4,0,N, , ,SB,N,1,2002, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
58661,"Sustainable Power Group, LLC",62017.0,Riverhead Solar Farm,NY,Suffolk,RIV1,PV,,S,X,X,,,20.0, ,20,20, ,N, , ,OP,X,7,2019, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61599,Enfield Community Solar,62029.0,Enfield Community Solar,NY,Tompkins,5515,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,12,2017, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,N,N,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61610,"Delaware River Solar, LLC",62034.0,Baer Road CSG,NY,Sullivan,7,PV,,S,X,X,,,2.0, ,2,2, ,N, , ,OP,X,1,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,N
61618,Kingsbrook Jewish Medical Center,62050.0,Kingsbrook Jewish Medical Center,NY,Kings,115WA,IC,,S,X,X,,,0.1,0.8,0.1,0.1,0,N, , ,SB,N,8,2005, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61618,Kingsbrook Jewish Medical Center,62050.0,Kingsbrook Jewish Medical Center,NY,Kings,SR4,IC,,S,X,X,,,0.6,0.8,0.6,0.6,0,N, , ,SB,N,8,1999, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61618,Kingsbrook Jewish Medical Center,62050.0,Kingsbrook Jewish Medical Center,NY,Kings,VHP59,IC,,S,X,X,,,1.0,0.8,1,1,0,N, , ,SB,N,2,2002, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61619,St Johns Riverside Hospital,62051.0,St Johns Riverside Hospital,NY,Westchester,EG200,IC,,S,X,X,,,0.2,0.8,0.2,0.2,0,N, , ,SB,N,7,2014, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61619,St Johns Riverside Hospital,62051.0,St Johns Riverside Hospital,NY,Westchester,EG300,IC,,S,X,X,,,0.3,0.8,0.3,0.3,0,N, , ,SB,N,4,2009, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61619,St Johns Riverside Hospital,62051.0,St Johns Riverside Hospital,NY,Westchester,EG400,IC,,S,X,X,,,0.4,0.8,0.4,0.4,0.1,N, , ,SB,N,1,2001, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61619,St Johns Riverside Hospital,62051.0,St Johns Riverside Hospital,NY,Westchester,EG650,IC,,S,X,X,,,0.7,0.8,0.7,0.7,0,N, , ,SB,N,1,2000, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61619,St Johns Riverside Hospital,62051.0,St Johns Riverside Hospital,NY,Westchester,EG750,IC,,S,X,X,,,0.8,0.8,0.8,0.8,0,N, , ,SB,N,1,1968, , ,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,,,,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Petroleum Liquids, ,N
61681,Minisink Solar 1 LLC,62145.0,Minisink Solar 1 LLC,NY,Orange,MINI1,PV,,S,X,X,,,1.8, ,1.8,1.8, ,N, , ,OP,X,10,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
61682,Minisink Solar 2 LLC,62146.0,Minisink Community Solar 2 LLC,NY,Orange,MINI2,PV,,S,X,X,,,2.8, ,2.8,2.8, ,N, , ,OP,X,11,2018, , ,N,IPP Non-CHP,2,X,SUN,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,2019,Solar Photovoltaic, ,
