Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name,Year,Energy Storage,Natural Gas LDC Name,Natural Gas Pipeline Name 1,Natural Gas Pipeline Name 2,Natural Gas Pipeline Name 3,Pipeline Notes,Natural Gas Storage,Liquefied Natural Gas Storage
5914,Erie Boulevard Hydropower LP,2548,Browns Falls,263 Browns Falls Road,Oswegatchie,NY,13639,St Lawrence,44.211407,-75.059441,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2550,Chasm,163 County Route 25,Malone,NY,12953,Franklin,44.7533,-74.2169,NPCC,NYIS,New York Independent System Operator,Salmon (North) River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2551,Colton,6734 County Route 24,Pierrepont,NY,13625,St Lawrence,44.5839,-74.9583,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2552,Deferiet,Anderson Avenue,Deferiet,NY,13628,Jefferson,44.0381,-75.6806,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,106 Point Drive North,Dunkirk,NY,14048,Chautauqua,42.491467,-79.346631,NPCC,NYIS,New York Independent System Operator,Lake Erie,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-162-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,230,115, ,,2021,N,,,,,,N,X
5914,Erie Boulevard Hydropower LP,2555,Eagle,9296 Adsit Trail,Croghan,NY,13327,Lewis,43.909714,-75.200831,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2556,Eel Weir,87 Lee Drive,Oswegatchie,NY,13670,St Lawrence,44.638365,-75.49052,NPCC,NYIS,New York Independent System Operator,Owegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2557,Effley,8410 Effley Falls Road,Croghan,NY,13327,Lewis,43.922831,-75.277923,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2559,Elmer,8516 Effley Falls Road,Croghan,NY,13327,Lewis,43.927536,-75.288322,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2560,Ephratah,4260 State Hwy. 10,Saint Johnsville,NY,13339,Fulton,43.0092,-74.5372,NPCC,NYIS,New York Independent System Operator,Caroga Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2561,East Norfolk,5 Island Street,Norfolk,NY,13667,St Lawrence,44.7989,-74.9856,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2562,Five Falls,1686 Raquette River Road,Colton,NY,13625,St Lawrence,44.527491,-74.849177,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2563,Flat Rock,3147 State Highway 3,Fine,NY,13639,St Lawrence,44.2217,-75.0742,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2564,Franklin (NY),1563 County Route 48,Franklin,NY,12913,Franklin,44.4372,-73.9725,NPCC,NYIS,New York Independent System Operator,Saranac River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2566,Fulton Hydro,28 South 1st Street,Fulton,NY,13069,Oswego,43.32411,-76.418984,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2568,Glenwood Hydro,400 Erin Road,Medina,NY,14103,Orleans,43.2358,-78.3906,NPCC,NYIS,New York Independent System Operator,Oak Orchard Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2569,Granby,16 Foster Street,Fulton,NY,13069,Oswego,43.323441,-76.420841,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2571,Hannawa,5849 State Route 56,Pierrepont,NY,13647,St Lawrence,44.6192,-74.9733,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2572,Herrings,36152 NYS 3,Carthage,NY,13619,Jefferson,44.0217,-75.6511,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2573,Heuvelton,85 Union Street,Village of Heuvelton,NY,13654,St Lawrence,44.6172,-75.4042,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
14240,Oswego City of,2574,High Dam,571 West First St.,Oswego,NY,13126,Oswego,43.4436,-76.4961,NPCC,NYIS,New York Independent System Operator,Oswego River,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,X
5914,Erie Boulevard Hydropower LP,2575,High Falls - Croghan NY,10116 High Falls Road,Croghan,NY,13327,Lewis,43.9247,-75.3731,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2576,Higley,100 Pine Road,Colton,NY,13625,St Lawrence,44.5306,-74.9331,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2578,Hydraulic Race,24 Market Street,Lockport,NY,14094,Niagara,43.170948,-78.691551,NPCC,NYIS,New York Independent System Operator,Barge Canal,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,12, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2579,Inghams,118 Power House Road,Little Falls,NY,13329,Fulton,43.061017,-74.764347,NPCC,NYIS,New York Independent System Operator,East Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2580,Johnsonville Dam,River Road,Johnsonville,NY,12094,Rensselaer,42.920374,-73.508886,NPCC,NYIS,New York Independent System Operator,Hoosic River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2581,Kamargo,100 Washington Street,Black River,NY,13612,Jefferson,44.0117,-75.7967,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2582,Lighthouse Hill,2365 County Route 22,Altmar,NY,13302,Oswego,43.524103,-75.970318,NPCC,NYIS,New York Independent System Operator,Salmon River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2583,Macomb,371 Cady Road,Malone,NY,12953,Franklin,44.877326,-74.306288,NPCC,NYIS,New York Independent System Operator,Salmon (North) River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2586,Minetto,2796 State Route 48,Minetto,NY,13126,Oswego,43.4003,-76.4739,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2588,Moshier,8691 Moshier Road,Lowville,NY,13327,Herkimer,43.8719,-75.1364,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
55951,Exelon Nuclear,2589,Nine Mile Point Nuclear Station,PO Box 63,Lycoming,NY,13093,Oswego,43.5211,-76.41,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,NR,2,IPP Non-CHP,,N,,N,,Y,02-14-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,345, , ,,2021,N,,,,,,N,X
5914,Erie Boulevard Hydropower LP,2590,Norfolk,100D Remington Avenue,Norfolk,NY,13667,St Lawrence,44.8053,-74.9975,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2591,Norwood,12 Maple Street,Norwood,NY,13668,St Lawrence,44.7439,-75.0042,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
64701,Oswego Harbor Power,2594,Oswego Harbor Power,261 Washington Blvd.,Oswego,NY,13126,Oswego,43.4586,-76.5319,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,NR,2,IPP Non-CHP,,N,,N,,Y,00-11-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,345, , ,,2021,N,NIAGARA MOHAWK DBA NATIONAL GRID,,,,,N,X
5914,Erie Boulevard Hydropower LP,2595,Oswego Falls East,322 South 1st Street,Fulton,NY,13069,Oswego,43.3161,-76.4153,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2596,Oswego Falls West,249 Riverside Avenue,Fulton,NY,13069,Oswego,43.3156,-76.4172,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2597,Parishville,56 River House Drive,Parishville,NY,13672,St Lawrence,44.63,-74.8258,NPCC,NYIS,New York Independent System Operator,St Regis River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2598,Piercefield,15375 State Route 3,Piercefield,NY,12973,St Lawrence,44.233419,-74.566217,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2599,Prospect,6283 Miitary Road,Prospect,NY,13435,Oneida,43.291861,-75.147734,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2600,Rainbow Falls Hydro,1362 Raquette River Road,Parishville,NY,13672,St Lawrence,44.5178,-74.8228,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2601,Raymondville,8707 State Highway 56,Norfolk,NY,13667,St Lawrence,44.835,-74.9803,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2604,South Edwards,127 Giles Road,Fine,NY,13639,St Lawrence,44.2678,-75.1961,NPCC,NYIS,New York Independent System Operator,Oswegatchie River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2605,School Street,6 School Street,Cohoes,NY,12047,Albany,42.78498,-73.707983,NPCC,NYIS,New York Independent System Operator,Mohawk River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2606,Schaghticoke,Chesnut Street,Schaghticoke,NY,12154,Rensselaer,42.8992,-73.5989,NPCC,NYIS,New York Independent System Operator,Hoosic River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2607,Schuylerville,10-1/2 Broad Street,Schuylerville,NY,12871,Saratoga,43.096823,-73.582107,NPCC,NYIS,New York Independent System Operator,Fish Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2608,Sewalls,462 Pearl Street,Watertown,NY,13601,Jefferson,43.9775,-75.8942,NPCC,NYIS,New York Independent System Operator,Black River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2609,Sherman Island,803 Corinth Road,Queensbury,NY,12804,Saratoga,43.2797,-73.7094,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2610,Soft Maple,9646 Adsit Trail,Croghan,NY,13327,Lewis,43.9206,-75.2433,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2611,South Colton,2092 Raquette River Road,Colton,NY,13625,St Lawrence,44.5133,-74.8831,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2612,Spier Falls,400 Spier Falls Road,Gansevoort,NY,12801,Saratoga,43.2339,-73.7556,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2613,Stark,477 Stark Road,Colton,NY,13625,St Lawrence,44.4553,-74.7614,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2614,Stewarts Bridge,633 Antone Mountain Road,Corinth,NY,12846,Saratoga,43.2978,-73.8853,NPCC,NYIS,New York Independent System Operator,Sacandaga River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2616,Sugar Island,480 County Road,Potsdam,NY,13676,St Lawrence,44.642181,-74.976473,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2617,Taylorville,10260 Taylorville Road,Croghan,NY,13327,Lewis,43.927002,-75.321877,NPCC,NYIS,New York Independent System Operator,Beaver River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2619,Trenton Falls,8526 Trenton Falls Road,Barneveld,NY,13304,Oneida,43.2758,-75.1567,NPCC,NYIS,New York Independent System Operator,West Canada Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,46, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2621,Varick,411 West 1st Street,Oswego,NY,13126,Oswego,43.4486,-76.5056,NPCC,NYIS,New York Independent System Operator,Oswego River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2623,Waterport,1810 Park Avenue,Waterport,NY,14571,Orleans,43.3272,-78.2394,NPCC,NYIS,New York Independent System Operator,Oak Orchard Creek,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,34.5, , ,,2021,N,,,,,,N,N
5914,Erie Boulevard Hydropower LP,2624,Yaleville,121 Yaleville Road,Norfolk,NY,13667,St Lawrence,44.7661,-74.9997,NPCC,NYIS,New York Independent System Operator,Raquette River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-156-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,23, , ,,2021,N,,,,,,N,N
64082,"GenOn Bowline, LLC",2625,Bowline Point,140 Samsondale Ave.,West Haverstraw,NY,10993,Rockland,41.2044,-73.9689,NPCC,NYIS,New York Independent System Operator,Hudson River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-178-000,Y,Y,OA,Orange & Rockland Utils Inc,14154,NY,345, , ,,2021,N,,COLUMBIA GAS TRANSMISSION CORP,ORANGE ROCKLAND UTILITIES INC,,,N,N
15296,New York Power Authority,2627,Grahamsville,1229 State Rte. 55A,Grahamsville,NY,12740,Sullivan,41.8592,-74.5106,NPCC,NYIS,New York Independent System Operator,Pepatcon Reservoir,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Central Hudson Gas & Elec Corp,3249,NY,69, , ,,2021,N,,,,,,N,X
56142,"Alliance NYGT, LLC",2628,Hillburn,Six 4th Street,Hillburn,NY,10931,Rockland,41.1269,-74.1653,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,ORANGE & ROCKLAND UTILITIES INC,,,,N,
57280,"Eagle Creek Renewable Energy, LLC",2630,Mongaup Falls,613 Plank Road,Forestburgh,NY,12777,Sullivan,41.537722,-74.771383,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-203-000,Y,99-179-000,,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,,,,,N,N
57280,"Eagle Creek Renewable Energy, LLC",2631,Rio,72 Power House Road,Glen Spey,NY,12780,Sullivan,41.4625,-74.7578,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-205-000,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,,,,,N,N
56142,"Alliance NYGT, LLC",2632,Shoemaker,71 Dolson Ave.,Middletown,NY,10940,Orange,41.4278,-74.4186,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,ORANGE & ROCKLAND UTILITIES INC,,,,N,X
57280,"Eagle Creek Renewable Energy, LLC",2633,Swinging Bridge 1,458 County Rte. 43,Forestburgh,NY,12777,Sullivan,41.571667,-74.782777,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,N,,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,,,,,N,N
57280,"Eagle Creek Renewable Energy, LLC",2634,Swinging Bridge 2,458 County Rte. 43,Forestburgh,NY,12777,Sullivan,41.5717,-74.7828,NPCC,NYIS,New York Independent System Operator,Mongaup River,22,NR,2,IPP Non-CHP,,N,,Y,QF13-204-000,Y,99-179-000,N,X,,Orange & Rockland Utils Inc,14154,NY,69, , ,,2021,N,,,,,,N,N
16183,Rochester Gas & Electric Corp,2638,Rochester 26,Court St.,Rochester,NY,14604,Monroe,43.1522,-77.6098,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2639,Rochester 2,Falls St.,Rochester,NY,14614,Monroe,43.1611,-77.615,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2640,Rochester 3,296 Mill St.,Rochester,NY,14614,Monroe,43.161667,-77.618055,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,11.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2641,Rochester 5,Seth Green Dr.,Rochester,NY,14621,Monroe,43.1803,-77.6278,NPCC,NYIS,New York Independent System Operator,Genesee River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,11.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2642,Rochester 7,1101 Beach Ave.,Rochester,NY,14612,Monroe,43.268889,-77.629444,NPCC,NYIS,New York Independent System Operator,Lake Ontario,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,34.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2644,Rochester 9,Buffalo Rd.,Rochester,NY,14611,Monroe,43.151,-77.6601,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,34.5, , ,,2021,N,,,,,,N,X
16183,Rochester Gas & Electric Corp,2646,Wiscoy 170,Rt. 19A,Filmore,NY,14735,Allegany,42.5042,-78.0828,NPCC,NYIS,New York Independent System Operator,Wiscoy Creek,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corp,16183,NY,34.5, , ,,2021,N,,,,,,N,X
6775,Village of Freeport - (NY),2678,Plant No 1 Freeport,220 West Sunrise Highway,Freeport,NY,11520,Nassau,40.6561,-73.5922,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Freeport - (NY),6775,NY,13.8, , ,,2021,N,,,,,,N,
6775,Village of Freeport - (NY),2679,Plant No 2 Freeport,289 Buffalo Ave,Freeport,NY,11520,Nassau,40.6447,-73.5683,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Freeport - (NY),6775,NY,69, , ,,2021,N,Other - See pipeline notes.,,,,Our pipeline connection is with National Grid,N,N
7630,Village of Greenport - (NY),2681,Greenport,400 Moores Lane,Greenport,NY,11944,Suffolk,41.1055,-72.3758,NPCC,NYIS,New York Independent System Operator,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Village of Greenport - (NY),7630,NY,4.16, , ,,2021,N,,,,,,N,X
