Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3,Year,Steam Plant Type
5511,CCI Roseton LLC,8006.0,Roseton Generating Facility,NY,1,OP,N,N,, , ,ST,0.5, ,SU,YR,1974,SS,,,SS,,,ST,0.15,NP,MO,1995,OV,FR,,OV,FR,,ST,0.1,PB,NV,1974,ST,1974,,,,,,,2023,1.0
5511,CCI Roseton LLC,8006.0,Roseton Generating Facility,NY,2,OP,N,N,, , ,ST,0.5, ,SU,YR,1974,SS,,,SS,,,ST,0.15,NP,MO,1995,OV,FR,,OV,FR,,ST,0.1,PB,NV,1974,ST,1974,,,,,,,2023,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,20,OP,N,N,, , ,ST,0.0015,0,OT,NV,1972,WA,,,WA,,,ST,0.08,NP,OT,2014,LN,,,LN,,,ST,14.5,OT,NV,2005,, ,,,,,,,2023,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,30,OP,N,N,, , ,ST,0.0015,0,SU,NV,2022,WA,,,WA,,,ST,0.15,NP,OT,2014,LN,,,FR,,,ST,0.1,PB,NV,1973,FD,2015,OT,,,OT,,,2023,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,40,OS,N,N,, , ,ST,0.3,0,SU,NV,1972,WA,,,WA,,,ST,0.15,NP,OT,2014,LN,,,LN,,,ST,0.1,PB,NV,1973,FD,2015,OT,,,OT,,,2023,1.0
54863,U S Power Generating Company LLC,8906.0,Astoria Generating Station,NY,50,OP,N,N,, , ,ST,0.0015,0,SU,NV,2022,WA,,,WA,,,ST,0.15,NP,OT,2014,LN,,,LN,,,ST,0.1,PB,NV,1973,FD,2015,OT,,,OT,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,13,RE,N,,, , ,ST, , ,DP,YR,1988,,,,,,,ST, ,NP,DA,1995,,,,,,,ST,0.26,PB,OH,1995,, ,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,14,RE,N,,, , ,ST, , ,DP,YR,1988,,,,,,,ST, ,NP,DA,1995,,,,,,,ST,0.26,PB,OH,1995,, ,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,15,RE,N,,, , ,ST, , ,DP,YR,1988,,,,,,,ST, ,NP,DA,1995,,,,,,,ST,0.26,PB,OH,1972,, ,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,41,RE,N,N,, , ,FD,3.4, ,DP,YR,1988,SS,,,SS,,,FD,0.6,NP,DA,1995,FU,LA,,FU,LA,,ST,0.26,PB,OH,1972,,1972,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,42,RE,N,N,, , ,FD,3.4, ,DP,YR,1988,SS,,,SS,,,ST,0.6,NP,DA,1995,FU,LA,,FU,LA,,ST,0.26,PB,OH,1972,,1972,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,43,RE,N,N,, , ,FD,3.4, ,DP,YR,1988,SS,,,SS,,,ST,0.6,NP,DA,1995,FU,LA,,FU,LA,,ST,0.24,PB,OH,1972,,1972,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,44,OP,Da,N,, , ,FD,1.2, ,DP,NV,1987,SS,,,SS,,,ST,0.42,NP,DA,1995,FU,LA,,FU,LA,,FD,0.1,PB,NV,1987,,1987,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,45,OP,Db,Y,8-2699-00126/00001,9,2015,FD,1.2, ,DP,NV,2017,,,,,,,ST,0.15,NP,OT,2017,NP,,,NP,,,XX,0.2,PB,DA,2017,,2017,NP,,,NP,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,46,OP,Db,Y,8-2699-00126/00001,9,2015,XX, , ,,, ,,,,,,,ST,0.05,NP,OT,2018,NP,,,NP,,,, ,,, ,, ,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,47,OP,Db,Y,8-2699-00126/00001,9,2015,XX, , ,,, ,,,,,,,ST,0.05,NP,OT,2018,NP,,,NP,,,, ,,, ,,2017,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,48,OP,Db,Y,8-2699-00126/00001,9,2015,XX, , ,,, ,,,,,,,ST,0.05,NP,OT,2018,NP,,,NP,,,, ,,, ,,2017,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,B49,CO,Dc,Y,8-2699-00126/00001,10,2023,XX, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,PB1,OP,N,N,, , ,FD,1.65, ,DP,YR,1988,SS,,,SS,,,XX,0.6,NP,DA,1995,,,,,,,ST,0.2,PB,OH,1972,,1995,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,PB2,OP,N,N,, , ,FD,1.65, ,DP,YR,1988,SS,,,SS,,,XX,0.6,NP,DA,1995,,,,,,,ST,0.2,PB,OH,1972,,1995,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,PB3,OP,N,N,, , ,FD,1.65, ,DP,YR,1988,SS,,,SS,,,XX,0.6,NP,DA,1995,,,,,,,ST,0.2,PB,OH,1972,,1995,,,,,,,2023,1.0
5624,"RED-Rochester, LLC",10025.0,"RED-Rochester, LLC",NY,PB4,OP,N,N,, , ,FD,1.65, ,DP,YR,1988,SS,,,SS,,,XX,0.6,NP,DA,1995,,,,,,,ST,0.2,PB,OH,1972,,1995,,,,,,,2023,1.0
60741,Fortistar Castleton Power,10190.0,Castleton Energy Center,NY,HRSG-1,OP,Db,Y,4-3844-00008,3,2023,XX, , ,,, ,,,,,,,FD,25,NM,OH,1992,STM,,,,,,FD,0.01,PB,PS,1992,,1992,,,,,,,2023,2.0
1746,Black River Generation LLC,10464.0,ReEnergy Black River,NY,E0001,OP,N,,, , ,ST,0.2, ,DP,MO,2013,CF,,,CF,,,FD,0.17,NP,DA,2013,CF,LA,FU,CF,LA,FU,ST,0.015,PB,YR,2013,FD,2016,OT,,,OT,,,2023,2.0
1746,Black River Generation LLC,10464.0,ReEnergy Black River,NY,E0002,OP,N,,, , ,ST,0.2, ,DP,MO,2013,CF,,,CF,,,FD,0.17,NP,DA,2013,CF,LA,FU,CF,LA,FU,ST,0.015,PB,YR,2013,FD,2016,OT,,,OT,,,2023,2.0
1746,Black River Generation LLC,10464.0,ReEnergy Black River,NY,E0003,OP,N,,, , ,ST,0.2, ,DP,MO,2013,CF,,,CF,,,FD,0.17,NP,DA,2013,CF,LA,FU,CF,LA,FU,ST,0.015,PB,YR,2013,FD,2016,OT,,,OT,,,2023,2.0
20541,Wheelabrator Environmental Systems,10503.0,Wheelabrator Hudson Falls,NY,SG201A,OP,Db,N,, , ,ST,29,0.75,DM,DA,1992,IF,,,IF,,,ST,205,NM,DA,2000,OV,,,OV,,,ST,2500,UG,,1992,ST,2000,ACI,,,ACI,,,2023,2.0
20541,Wheelabrator Environmental Systems,10503.0,Wheelabrator Hudson Falls,NY,SG201B,OP,Db,N,, , ,ST,29,0.75,DM,DA,1992,IF,,,IF,,,ST,205,NM,DA,2000,OV,,,OV,,,ST,2500,UG,,1992,ST,2000,ACI,,,ACI,,,2023,2.0
56174,Finch Paper LLC,10511.0,Finch Paper,NY,10,OP,N,N,, , ,ST,100, ,DC,NV,1987,OT,,,OT,,,ST,464,NM,MO,1995,,,,OT,,,FD, ,,,1987,,1987,,,,,,,2023,2.0
56174,Finch Paper LLC,10511.0,Finch Paper,NY,4,OP,N,N,, , ,XX, , ,,, ,,,,,,,ST,0.45,NP,MO,1995,OT,,,LN,,,FD,0.1,PB,,1995,, ,,,,,,,2023,2.0
56174,Finch Paper LLC,10511.0,Finch Paper,NY,5,OP,N,N,, , ,XX, , ,,, ,,,,,,,ST,0.45,NP,MO,1995,OT,,,LN,,,FD,0.1,PB,,1995,, ,,,,,,,2023,2.0
56174,Finch Paper LLC,10511.0,Finch Paper,NY,8,OP,N,N,, , ,ST,100, ,DM,OT,1977,OT,,,OT,,,ST,464,NM,MO,1995,,,,,,,FD, ,,,1978,, ,,,,,,,2023,2.0
56174,Finch Paper LLC,10511.0,Finch Paper,NY,9,OP,N,N,, , ,XX, , ,,, ,,,,,,,ST,0.27,NP,MO,1995,OT,,,,,,FD,0.3,PB,,1981,, ,,,,,,,2023,2.0
60641,Veolia NA - Municipal & Commercial Business,10521.0,Lederle Laboratories,NY,BLR3,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
60641,Veolia NA - Municipal & Commercial Business,10521.0,Lederle Laboratories,NY,BLR4,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
60641,Veolia NA - Municipal & Commercial Business,10521.0,Lederle Laboratories,NY,BLR5,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
60641,Veolia NA - Municipal & Commercial Business,10521.0,Lederle Laboratories,NY,WHSG1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
60641,Veolia NA - Municipal & Commercial Business,10521.0,Lederle Laboratories,NY,WHSG2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
58338,Lakeside Beaver Falls LLC,10617.0,CH Resources Beaver Falls,NY,HRSG50,OP,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,SR,,,,,,, ,,, ,, ,,,,,,,2023,2.0
3085,Carthage Energy LLC,10620.0,Carthage Energy LLC,NY,HRSG,OP,,,, , ,XX, , ,,, ,,,,,,,ST,42,NM,OH,1991,STM,,,,,,, ,,, ,, ,,,,,,,2023,2.0
58337,Lakeside Syracuse LLC,10621.0,CH Resources Syracuse,NY,HRSG50,SB,Db,,, , ,, , ,,, ,,,,,,,, ,,, ,SR,,,,,,, ,,, ,, ,,,,,,,2023,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,1,OP,N,,, , ,FD,29,0.75,DM,DA,1989,IF,,,,,,ST,145.7,NH,OH,2004,SN,LA,,SN,LA,,, ,,, ,ST,2007,BR,SD,,BR,SD,,2023,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,2,OP,N,,, , ,FD,29,0.75,DM,DA,1989,IF,,,,,,ST,145.7,NH,OH,2004,SN,LA,,SN,LA,,, ,,, ,ST,2007,BR,SD,,BR,SD,,2023,2.0
473,Covanta Hempstead Company,10642.0,Covanta Hempstead,NY,3,OP,N,,, , ,FD,29,0.75,DM,DA,1989,IF,,,,,,ST,145.7,NH,OH,2004,SN,,,SN,,,, ,,, ,ST,2007,BR,SD,,BR,SD,,2023,2.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG1,OP,Db,N,, , ,ST,0.2,0,SU,NS,1992,,,,,,,ST,0.091,NP,NS,1992,SR,,,SR,,,ST,0.014,PB,NS,1992,, ,,,,,,,2023,1.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG2,OP,Db,N,, , ,ST,0.2,0,SU,NS,1994,,,,,,,ST,0.0181,NP,NS,1994,SR,,,SR,,,ST,0.014,PB,NS,1994,, ,,,,,,,2023,1.0
16909,Selkirk Cogen Partners LP,10725.0,Selkirk Cogen,NY,HRSG3,OP,Db,N,, , ,ST,0.2,0,SU,NS,1994,,,,,,,ST,0.0181,NP,NS,1994,SR,,,SR,,,ST,0.014,PB,NS,1994,, ,,,,,,,2023,1.0
40052,AG Energy LP,10803.0,Ogdensburg Power,NY,HRSG A,OS,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,2.0
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG1,OP,,,, , ,XX, , ,,, ,,,,,,,ST,42,NM,OH,1987,STM,,,STM,,,, ,,, ,, ,,,,,,,2023,2.0
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG2,OP,,,, , ,XX, , ,,, ,,,,,,,ST,42,NM,OH,1987,STM,,,STM,,,, ,,, ,, ,,,,,,,2023,2.0
24457,Calpine Eastern Corp,50292.0,Bethpage Power Plant,NY,HRSG3,OP,,,, , ,XX, , ,,, ,,,,,,,ST,2.5,NM,OH,2005,SR,,,SR,,,, ,,, ,, ,,,,,,,2023,2.0
9245,Indeck-Energy Serv Silver Spg,50449.0,Indeck Silver Springs Energy Center,NY,HRSG1,OP,N,N,, , ,XX, , ,,, ,,,,,,,FD,32,NM,OH,1991,STM,,,,,,XX, ,,, ,XX, ,,,,,,,2023,2.0
9244,Indeck-Oswego Ltd Partnership,50450.0,Indeck Oswego Energy Center,NY,HRSG1,OP,N,N,, , ,XX, , ,,, ,,,,,,,ST,25,NM,DA,1990,STM,,,,,,XX, ,,, ,FD,1990,,,,,,,2023,2.0
9243,Indeck-Yerkes Ltd Partnership,50451.0,Indeck Yerkes Energy Center,NY,HRSG1,OP,N,N,, , ,XX, , ,,, ,,,,,,,FD,42,NM,OH,1990,STM,,,,,,XX, ,,, ,FD,1990,,,,,,,2023,2.0
9263,Indeck-Corinth Ltd Partnership,50458.0,Indeck Corinth Energy Center,NY,HRSG1,OP,N,,, , ,XX, , ,,, ,,,,,,,ST,9,NM,OH,1995,LN,SR,H20,LN,SR,H20,XX, ,,, ,FD,1995,,,,,,,2023,2.0
470,Covanta Energy of Niagara LP,50472.0,"Covanta Niagara I, LLC",NY,BLR1,OP,Db,N,9-2911-00113/00039,5,2014,ST,0.3, ,DH,OH,1981,,,,OT,,,ST,0.08,NP,OH,2014,SN,,,SN,,,ST,20,OP,SM,1991,ST,1981,,,,,,,2023,2.0
470,Covanta Energy of Niagara LP,50472.0,"Covanta Niagara I, LLC",NY,BLR2,OP,Db,N,9-2911-00113/00039,5,2014,ST,0.3, ,DH,OH,1981,,,,OT,,,ST,0.08,NP,OH,2014,SN,,,SN,,,ST,20,OP,SM,1991,, ,,,,,,,2023,2.0
470,Covanta Energy of Niagara LP,50472.0,"Covanta Niagara I, LLC",NY,BLR3,OP,Db,Y,9-2911-00113/00039,5,2014,FD,29,0.8,DM,OH,1996,IF,,,IF,,,FD,150,NM,DA,1996,SN,,,SN,,,FD,11.2,PH,OH,1996,FD,1996,ACI,BR,SD,ACI,BR,SD,2023,2.0
470,Covanta Energy of Niagara LP,50472.0,"Covanta Niagara I, LLC",NY,BLR4,OP,Db,Y,9-2911-00113/00039,5,2014,FD,29,0.8,DM,OH,1996,IF,,,IF,,,FD,150,NM,DA,1996,SN,,,SN,,,FD,11.2,PH,OH,1996,FD,1996,ACI,BR,SD,ACI,BR,SD,2023,2.0
4484,Covanta Babylon Inc,50649.0,Covanta Babylon Inc,NY,1,OP,N,,, , ,FD,29,0.75,DM,DA,1989,IF,,,IF,,,ST,150,NH,DA,1989,SN,,,SN,,,, ,,, ,ST,1989,ACI,,,ACI,,,2023,2.0
4484,Covanta Babylon Inc,50649.0,Covanta Babylon Inc,NY,2,OP,N,,, , ,FD,29,0.75,DM,DA,1989,IF,,,IF,,,ST,150,NM,DA,1989,SN,,,SN,,,, ,,, ,ST,1989,ACI,,,ACI,,,2023,2.0
9097,Huntington Resource Recovery,50656.0,Huntington Resource Recovery Facility,NY,UNIT1,OP,N,,, , ,FD,29,0.75,DM,DA,1991,IF,,,ND,,,ST,185,NM,TH,1991,SN,,,SN,,,, ,,, ,ST,1991,ACI,BP,,ACI,BP,,2023,2.0
9097,Huntington Resource Recovery,50656.0,Huntington Resource Recovery Facility,NY,UNIT2,OP,N,,, , ,FD,29,0.75,DM,DA,1991,IF,,,,,,ST,185,NM,TH,1991,SN,,,SN,,,, ,,, ,ST,1991,ACI,BP,,ACI,BP,,2023,2.0
9097,Huntington Resource Recovery,50656.0,Huntington Resource Recovery Facility,NY,UNIT3,OP,N,,, , ,FD,29,0.75,DM,DA,1991,IF,,,,,,ST,185,NM,TH,1991,SN,,,SN,,,, ,,, ,ST,1991,ACI,BP,,ACI,BP,,2023,2.0
4487,Covanta Onondega LP,50662.0,Onondaga County Resource Recovery,NY,UNIT1,OP,Db,Y,7-3142-00028/00009,8,2021,ST,29,0.85,DM,DA,1995,,,,,,,ST,180,NM,DA,1995,NH3,SN,,NH3,SN,,FD,3.16,PH,OH,1995,ST,1995,ACI,SD,BP,ACI,SD,BP,2023,2.0
4487,Covanta Onondega LP,50662.0,Onondaga County Resource Recovery,NY,UNIT2,OP,Db,Y,7-3142-00028/00009,8,2021,ST,29,0.85,DM,DA,1995,,,,,,,ST,180,NM,DA,1995,NH3,SN,,NH3,SN,,FD,3.16,PH,OH,1995,ST,1995,ACI,SD,BP,ACI,SD,BP,2023,2.0
4487,Covanta Onondega LP,50662.0,Onondaga County Resource Recovery,NY,UNIT3,OP,Db,Y,7-3142-00028/00009,8,2021,ST,29,0.85,DM,DA,1995,,,,,,,ST,180,NM,DA,1995,NH3,SN,,NH3,SN,,FD,3.16,PH,OH,1995,ST,1995,ACI,SD,BP,ACI,SD,BP,2023,2.0
14182,Sterling Power Partners LP,50744.0,Sterling Power Plant,NY,HRSG,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,1,OP,N,N,, , ,FD,29,0.77,DM,DA,1999,IF,,,IF,,,ST,184,NM,DA,1999,SN,,,SN,,,FD,10,OP,SM,1999,ST,1999,ACI,,,ACI,,,2023,2.0
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,2,OP,N,,, , ,FD,29, ,DM,DA,1999,IF,,,IF,,,ST,184,NM,DA,1999,SN,,,SN,,,, ,,, ,ST,1999,ACI,,,ACI,,,2023,2.0
20541,Wheelabrator Environmental Systems,50882.0,Wheelabrator Westchester,NY,3,OP,N,,, , ,FD,29, ,DM,DA,1999,IF,,,IF,,,ST,184,NM,DA,1999,SN,,,SN,,,ST, ,,,1999,ST,1999,ACI,,,ACI,,,2023,2.0
24202,Carr Street Generating Sta LP,50978.0,Carr Street Generating Station,NY,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
24202,Carr Street Generating Sta LP,50978.0,Carr Street Generating Station,NY,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
56601,Covanta MacArthur Renewable Energy,51038.0,MacArthur Waste to Energy Facility,NY,B1,OP,D,,, , ,FD,31,0.75,DM,DA,1990,IF,,,IF,,,FD,170,NM,DA,1990,OV,LA,OT,OV,LA,OT,, ,,, ,FD,1990,ACI,,,ACI,,,2023,2.0
56601,Covanta MacArthur Renewable Energy,51038.0,MacArthur Waste to Energy Facility,NY,B2,OP,D,,, , ,FD,31,0.75,DM,DA,1990,IF,,,IF,,,FD,170,NM,DA,1990,OV,LA,,OV,LA,,, ,,, ,FD,1990,ACI,,,ACI,,,2023,2.0
24210,Riverbay Corp,52168.0,Riverbay,NY,U00002,OP,,,, , ,ST,15, ,DM,PS,2020,OT,,,OT,,,ST,0.15,NP,NV,2020,LN,FR,,LN,FR,,XX, ,,, ,ST,2020,OT,,,OT,,,2023,2.0
24210,Riverbay Corp,52168.0,Riverbay,NY,U00003,OP,,,, , ,, , ,,, ,,,,,,,ST,0.1,NH,OH,2011,LN,,,LN,,,, ,,, ,,2011,,,,,,,2023,2.0
24210,Riverbay Corp,52168.0,Riverbay,NY,U00004,OP,,,, , ,, , ,,, ,,,,,,,ST,2.5,NM,TH,2011,SR,,,SR,,,, ,,, ,ST,2011,,,,,,,2023,2.0
24210,Riverbay Corp,52168.0,Riverbay,NY,U00006,OP,,,, , ,, , ,,, ,,,,,,,ST,2.5,NM,TH,2011,SR,,,SR,,,, ,,, ,ST,2011,,,,,,,2023,2.0
24210,Riverbay Corp,52168.0,Riverbay,NY,U00008,CN,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,2.0
6838,Rensselaer Generating LLC,54034.0,Rensselaer Cogen,NY,HRSG,OP,Db,N,, , ,ST,0.0015, ,SU,DT,2014,SS,,,,,,ST,9,NM,OH,1994,,SR,STM,,SR,STM,FD,3.6,PH,OH,1994,XX,1994,,,,,,,2023,2.0
11127,Lockport Energy Associates LP,54041.0,Lockport Energy Associates LP,NY,4,OP,Db,N,, , ,ST,0.12, ,DP,YR,1992,SS,,,SS,,,ST,0.14,NP,YR,1993,STM,,,STM,,,, ,,, ,FD,1992,,,,,,,2023,2.0
9261,Indeck-Olean Ltd Partnership,54076.0,Indeck Olean Energy Center,NY,HRSG1,OP,N,N,, , ,XX, , ,,, ,,,,,,,ST,9,NM,OH,1994,SR,STM,,SR,STM,,ST,0.004,PB,,1994,XX,1994,,,,,,,2023,2.0
9350,Sylvamo North America LLC,54099.0,Ticonderoga Mill,NY,PB1,OP,,,, , ,FD,435, ,DH,TH,1996,IF,,,IF,,,ST,0.22,NP,DA,2015,LN,OV,,LN,OV,,, ,,, ,FD,2017,,,,,,,2023,2.0
9350,Sylvamo North America LLC,54099.0,Ticonderoga Mill,NY,RB1,OP,N,,, , ,XX, , ,,, ,,,,,,,ST,100,NM,PS,1995,NP,,,NP,,,, ,,, ,XX, ,,,,,,,2023,2.0
10349,KIAC Partners,54114.0,Kennedy International Airport Cogen,NY,HRSG1,OP,N,N,, , ,, , ,,, ,,,,,,,FD,9.01,NM,OH,1994,SR,,,SR,,,, ,,, ,, ,,,,,,,2023,2.0
10349,KIAC Partners,54114.0,Kennedy International Airport Cogen,NY,HRSG2,OP,N,N,, , ,, , ,,, ,,,,,,,FD,9.01,NM,OH,1994,SR,,,SR,,,, ,,, ,, ,,,,,,,2023,2.0
50136,North American Energy Services,54131.0,Fortistar North Tonawanda,NY,HR123,OP,Db,N,, , ,ST,0.15, ,DP,YR,1992,SS,,,SS,,,ST,0.14,NP,YR,1992,STM,,,STM,,,, ,,, ,FD,1992,,,,,,,2023,2.0
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 1,OP,Db,N,, , ,ST,0.0006,0,DP,YR,1995,WA,,,WA,,,ST,0.0173,NH,OH,1995,SR,,,,,,ST,0.0011,PH,OH,1995,, ,,,,,,,2023,1.0
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 2,OP,Db,N,, , ,ST,0.0006,0,DP,YR,1995,WA,,,WA,,,ST,0.018,NH,OH,1995,SR,,,,,,ST,0.0011,PH,OH,1995,, ,,,,,,,2023,1.0
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 3,OP,Db,N,, , ,ST,0.0006,0,DP,YR,1995,WA,,,WA,,,ST,0.0188,NH,OH,1995,SR,,,,,,ST,0.0011,PH,OH,1995,, ,,,,,,,2023,1.0
17254,Sithe/Independence LLC,54547.0,Sithe Independence Station,NY,HRSG 4,OP,Db,N,, , ,ST,0.0006,0,DC,YR,1995,WA,,,WA,,,ST,0.0184,NH,OH,1995,SR,,,,,,ST,0.0011,PH,OH,1995,, ,,,,,,,2023,1.0
16729,Saranac Power Partners LP,54574.0,Saranac Facility,NY,HRSG1,OP,Da,N,, , ,XX, , ,,, ,,,,,,,FD,0.033,NP,TH,1994,LN,NH3,SR,,,,FD,0.0062,PB,TH,1994,XX, ,,,,,,,2023,2.0
16729,Saranac Power Partners LP,54574.0,Saranac Facility,NY,HRSG2,OP,Da,N,, , ,XX, , ,,, ,,,,,,,FD,0.033,NP,TH,1994,NH3,SR,LN,,,,FD,0.0062,PB,TH,1994,XX, ,,,,,,,2023,2.0
15253,Power City Partners LP,54592.0,Massena Energy Facility,NY,HRSG1,OP,Db,N,, , ,XX, , ,,, ,,,,,,,ST,9,NM,OH,1992,SR,STM,,,,,ST,0.014,PB,PS,1993,XX, ,,,,,,,2023,2.0
16839,Seneca Power Partners LP,54593.0,Batavia Power Plant,NY,HRSG,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
2313,Brooklyn Navy Yard Cogen PLP,54914.0,Brooklyn Navy Yard Cogeneration,NY,HRSG1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
2313,Brooklyn Navy Yard Cogen PLP,54914.0,Brooklyn Navy Yard Cogeneration,NY,HRSG2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,4.0
22979,Astoria Energy LLC,55375.0,Astoria Energy,NY,HRSG1,OP,Db,Y,2-6301-00072/00014,12,2001,FD,0.0015,0,DP,PS,2006,WA,,,WA,,,FD,2,NM,TH,2006,H20,SR,,H20,SR,,FD,0.01,PB,PS,2006,ST,2006,,,,,,,2023,1.0
22979,Astoria Energy LLC,55375.0,Astoria Energy,NY,HRSG2,OP,Db,Y,2-6301-00072/00014,12,2001,FD,0.0015,0,DP,PS,2006,WA,,,WA,,,FD,2,NH,TH,2006,H20,SR,,H20,SR,,FD,0.01,PB,PS,2006,LO,2006,,,,,,,2023,1.0
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG01,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,3.0
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG02,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,3.0
32173,New Athens Generating Company LLC,55405.0,Athens Generating Plant,NY,HRSG03,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,,2023,3.0
