Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Energy Source 1,Energy Source 2,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?,Year,Technology,Multiple Fuels?,Operating Month,Operating Year
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT23,SB,GT,IPP Non-CHP,2,42.9,30.7,37.3,NG,KER,N,,,,,,,Y,Y,30.7,37.3,30.7,37.3,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT24,SB,GT,IPP Non-CHP,2,42.9,30.9,41.6,NG,KER,N,,,,,,,Y,Y,30.9,41.6,30.9,41.6,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT31,SB,GT,IPP Non-CHP,2,42.9,30.7,40.8,NG,KER,N,,,,,,,Y,Y,30.7,40.8,30.7,40.8,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT32,SB,GT,IPP Non-CHP,2,42.9,29.7,40.3,NG,KER,N,,,,,,,Y,Y,29.7,40.3,29.7,40.3,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT34,SB,GT,IPP Non-CHP,2,42.9,29.8,40.8,NG,KER,N,,,,,,,Y,Y,29.8,40.8,29.8,40.8,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT4,OS,GT,IPP Non-CHP,2,21.1,12.9,15.6,NG,KER,N,,,,,,,Y,Y,12.9,15.6,12.9,15.6,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT5,OS,GT,IPP Non-CHP,2,21.1,15.5,17.2,NG,KER,N,,,,,,,Y,Y,15.5,17.2,15.5,17.2,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT6,OS,GT,IPP Non-CHP,2,22.0,12.6,16.5,NG,KER,N,,,,,,,Y,Y,12.6,16.5,12.6,16.5,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,GT9,OS,GT,IPP Non-CHP,2,25.0,16.3,22.8,NG,KER,N,,,,,,,Y,Y,16.3,22.8,16.3,22.8,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
4226,Consolidated Edison Co-NY Inc,2503,59th Street,NY,New York,GT1,OP,GT,Electric Utility,1,17.1,15.5,21.6,NG,KER,N,,,,,,,Y,N,14.4,20.8,14.4,20.8,UNK,UNK,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1969.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,10,OP,GT,Electric Utility,1,41.8,39.6,49.7,NG,DFO,N,,,,,,,Y,Y,39.5,49.3,39.5,49.3,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,11,OP,GT,Electric Utility,1,41.8,40.1,49.7,NG,DFO,N,,,,,,,Y,Y,40,49.3,40,49.3,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,12,OP,GT,Electric Utility,1,41.8,40.9,49.3,NG,DFO,N,,,,,,,Y,Y,40.2,48.8,40.2,48.8,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,3,OP,GT,Electric Utility,1,18.0,17.2,20,NG,DFO,N,,,,,,,Y,Y,17.5,20.4,17.5,20.4,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,4,OP,GT,Electric Utility,1,18.0,17.1,19.2,NG,DFO,N,,,,,,,Y,Y,17.7,20.5,17.7,20.5,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,5,OP,GT,Electric Utility,1,18.0,17.3,19.9,NG,DFO,N,,,,,,,Y,Y,17,20,17,20,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,6,OP,GT,Electric Utility,1,18.0,17.8,20,NG,DFO,N,,,,,,,Y,Y,16.7,20.2,16.7,20.2,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,8,OP,GT,Electric Utility,1,18.0,16.9,20.4,NG,DFO,N,,,,,,,Y,Y,17,20,17,20,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,9,OP,GT,Electric Utility,1,41.8,40.7,50.3,NG,DFO,N,,,,,,,Y,Y,39.8,49.2,39.8,49.2,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1971.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,GT1,OP,GT,Electric Utility,1,18.0,17.4,16,NG,DFO,N,,,,,,,Y,Y,16.3,19.3,16.3,19.3,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,GT2,OP,GT,Electric Utility,1,18.0,17.5,18.7,NG,DFO,N,,,,,,,Y,Y,14.9,17.5,14.9,17.5,1H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,1970.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,ST1,OP,ST,Electric Utility,1,188.0,193,199.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,195.2,194.5,195.2,194.5,6H,6H,Y,Y,,,2018,Natural Gas Steam Turbine,Y,11.0,1956.0
56505,National Grid Generation LLC,2511,E F Barrett,NY,Nassau,ST2,OP,ST,Electric Utility,1,188.0,192.7,196,NG,RFO,Y,NG,RFO,,,,,Y,Y,196.2,194.2,196.2,194.2,6H,6H,Y,Y,,,2018,Natural Gas Steam Turbine,Y,10.0,1963.0
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,2,OP,ST,Electric Utility,1,387.0,399,399,NG,RFO,Y,NG,RFO,,,,,Y,Y,393.5,393.5,393.5,393.5,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,6.0,1968.0
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,3,OP,ST,Electric Utility,1,387.0,390.5,390,NG,RFO,Y,NG,RFO,,,,,Y,Y,396,397,396,397,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,7.0,1972.0
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,4,OP,ST,Electric Utility,1,387.0,391.7,386.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,395.5,395,395.5,395,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,12.0,1977.0
56505,National Grid Generation LLC,2516,Northport,NY,Suffolk,ST1,OP,ST,Electric Utility,1,387.0,399.5,397,NG,RFO,Y,NG,RFO,,,,,Y,Y,397.7,387.7,397.7,387.7,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,7.0,1967.0
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,3,OP,ST,Electric Utility,1,188.0,190.3,188.5,NG,RFO,Y,NG,RFO,,,,,Y,Y,195,193.5,195,193.5,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,11.0,1958.0
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,4,OP,ST,Electric Utility,1,188.0,189.5,198.2,NG,RFO,Y,NG,RFO,,,,,Y,Y,197.7,194.5,197.7,194.5,6H,6H,N,,,,2018,Natural Gas Steam Turbine,Y,11.0,1960.0
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,GT2,OP,GT,Electric Utility,1,53.0,40.5,45.7,NG,KER,N,,,,,,,Y,N,43.3,48.1,43.3,48.1,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,2002.0
56505,National Grid Generation LLC,2517,Port Jefferson,NY,Suffolk,GT3,OP,GT,Electric Utility,1,53.0,41.1,46.3,NG,KER,N,,,,,,,Y,N,39.7,46,39.7,46,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,2002.0
25,Greenidge Generation Holdings LLC,2527,Greenidge Generation LLC,NY,Yates,4,OP,ST,IPP Non-CHP,2,112.0,104.5,106.3,NG,WDS,Y,BIT,NG,WDS,,,,N,, , , , ,,,,,,,2018,Natural Gas Steam Turbine,Y,12.0,1953.0
13923,NRG Oswego Harbor Power Operations Inc,2594,Oswego Harbor Power,NY,Oswego,ST6,OP,ST,IPP Non-CHP,2,901.8,816.5,827.5,RFO,NG,Y,RFO,NG,,,,,Y,Y,180,180,850,850,6H,UNK,Y,Y,,,2018,Petroleum Liquids,Y,12.0,1979.0
12792,"GenOn New York, LLC",2625,Bowline Point,NY,Rockland,1,OP,ST,IPP Non-CHP,2,621.0,575,578,NG,RFO,Y,NG,RFO,,,,,Y,Y,572,572,572,572,6H,6H,Y,Y,,,2018,Natural Gas Steam Turbine,Y,9.0,1972.0
12792,"GenOn New York, LLC",2625,Bowline Point,NY,Rockland,2,OP,ST,IPP Non-CHP,2,621.0,562,567,NG,RFO,Y,NG,RFO,,,,,Y,Y,562,567,562,567,6H,6H,Y,Y,,,2018,Natural Gas Steam Turbine,Y,5.0,1974.0
56142,"Alliance NYGT, LLC",2628,Hillburn,NY,Rockland,GEN1,OP,GT,IPP Non-CHP,2,46.5,33.1,43.8,NG,KER,N,,,,,,,Y,N,33.1,43,33.1,43,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1972.0
56142,"Alliance NYGT, LLC",2632,Shoemaker,NY,Orange,SHOE,OP,GT,IPP Non-CHP,2,41.9,33,40,NG,KER,N,,,,,,,Y,N,33,43,33,43,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,7.0,1972.0
6775,Village of Freeport - (NY),2679,Plant No 2 Freeport,NY,Nassau,CT5,OP,GT,Electric Utility,1,60.5,49,49,NG,KER,N,,,,,,,Y,N,49.5,49.5,49.5,49.5,6H,1H,N,,,,2018,Natural Gas Fired Combustion Turbine,Y,4.0,2004.0
9645,Jamestown Board of Public Util,2682,S A Carlson,NY,Chautauqua,5,OP,ST,Electric Utility,1,24.5,22.5,22.5,NG,DFO,N,,,,,,,Y,N,22.5,22.5,7,7,1H,1H,N,,,,2018,Natural Gas Steam Turbine,Y,8.0,1951.0
9645,Jamestown Board of Public Util,2682,S A Carlson,NY,Chautauqua,6,OP,ST,Electric Utility,1,24.5,22.5,22.5,NG,DFO,N,,,,,,,Y,N,22.5,22.5,7,7,1H,1H,N,,,,2018,Natural Gas Steam Turbine,Y,8.0,1968.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,10,OP,IC,Electric Utility,1,3.5,3.2,3.2,NG,DFO,N,,,,,,,Y,Y,2.9,2.9,3.2,3.2,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,1.0,1954.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,11,OP,IC,Electric Utility,1,5.2,5.2,5.2,NG,DFO,N,,,,,,,Y,Y,4.95,4.95,5.2,5.2,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,1.0,1962.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,12,OP,IC,Electric Utility,1,5.5,5.5,5.5,NG,DFO,N,,,,,,,Y,Y,5.2,5.2,5.5,5.5,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,1.0,1967.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,13,OP,IC,Electric Utility,1,5.5,5.5,5.5,NG,DFO,N,,,,,,,Y,Y,5.2,5.2,5.5,5.5,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,1.0,1974.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,14,OP,IC,Electric Utility,1,6.2,6.2,6.2,NG,DFO,N,,,,,,,Y,Y,6.2,6.2,6.2,6.2,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,9.0,1994.0
16217,Village of Rockville Centre - (NY),2695,Charles P Keller,NY,Nassau,9,OP,IC,Electric Utility,1,3.5,3.2,3.2,NG,DFO,N,,,,,,,Y,Y,2.9,2.9,3.2,3.2,1H,1H,Y,Y,Y,,2018,Natural Gas Internal Combustion Engine,Y,1.0,1954.0
15296,New York Power Authority,7314,Richard M Flynn,NY,Suffolk,NA1,OP,CT,Electric Utility,1,108.0,87.5,103.9,NG,DFO,Y,NG,DFO,,,,,Y,N,87.5,103.9,87.5,103.9,1H,1H,Y,,,Y,2018,Natural Gas Fired Combined Cycle,Y,5.0,1994.0
56505,National Grid Generation LLC,7869,Glenwood Landing,NY,Nassau,GT4,OP,GT,Electric Utility,1,53.0,40,46.8,NG,KER,N,,,,,,,Y,Y,40.6,46,40.6,46,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,2002.0
56505,National Grid Generation LLC,7869,Glenwood Landing,NY,Nassau,GT5,OP,GT,Electric Utility,1,53.0,40,43.2,NG,KER,N,,,,,,,Y,Y,38.6,44.6,38.6,44.6,1H,1H,Y,,Y,,2018,Natural Gas Fired Combustion Turbine,Y,6.0,2002.0
5511,CCI Roseton LLC,8006,Roseton Generating Facility,NY,Orange,1,OP,ST,IPP Non-CHP,2,621.0,584.2,608,NG,RFO,Y,RFO,NG,,,,,Y,Y,589.5,611.2,589.5,611.2,1H,1H,Y,,,Y,2018,Natural Gas Steam Turbine,Y,12.0,1974.0
5511,CCI Roseton LLC,8006,Roseton Generating Facility,NY,Orange,2,OP,ST,IPP Non-CHP,2,621.0,600,603.5,NG,RFO,Y,RFO,NG,,,,,Y,Y,599.5,609,599.5,609,1H,1H,Y,,,Y,2018,Natural Gas Steam Turbine,Y,9.0,1974.0
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,3,OP,ST,IPP Non-CHP,2,376.0,376.8,374.6,NG,RFO,Y,RFO,NG,,,,,Y,Y,361,361,351,351,6H,6H,Y,Y,Y,,2018,Natural Gas Steam Turbine,Y,9.0,1958.0
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,4,OS,ST,IPP Non-CHP,2,387.0,380,387,NG,RFO,Y,RFO,NG,,,,,Y,Y,372,372,361,361,6H,6H,Y,Y,Y,,2018,Natural Gas Steam Turbine,Y,12.0,1961.0
54863,U S Power Generating Company LLC,8906,Astoria Generating Station,NY,Queens,ST5,OP,ST,IPP Non-CHP,2,387.0,378.4,387.7,NG,RFO,Y,RFO,NG,,,,,Y,Y,372,372,362,361,6H,6H,Y,Y,Y,,2018,Natural Gas Steam Turbine,Y,5.0,1962.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,17TG,OP,ST,Industrial CHP,7,15.0,15,15,BIT,RFO,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,12.0,1968.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,22TG,OS,ST,Industrial CHP,7,12.5,12.5,12.5,BIT,RFO,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,8.0,1954.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,41TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,5.0,1964.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,42TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,8.0,1967.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,43TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,NG,Y,RFO,NG,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,4.0,1969.0
5624,"RED-Rochester, LLC",10025,"RED-Rochester, LLC",NY,Monroe,44TG,OP,ST,Industrial CHP,7,25.6,25.6,25.6,BIT,DFO,Y,DFO,BIT,,,,,N,, , , , ,,,,,,,2018,Conventional Steam Coal,Y,8.0,1987.0
60741,Fortistar Castleton Power,10190,Castleton Energy Center,NY,Rensselaer,GEN1,OP,CT,IPP Non-CHP,2,47.0,70.2,78.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,44,51,43,49,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,2.0,1992.0
1746,Black River Generation LLC,10464,ReEnergy Black River,NY,Jefferson,GEN1,OP,ST,IPP Non-CHP,2,55.5,55,56,WDS,TDF,Y,WDS,DFO,TDF,,,,N,, , , , ,,,,,,,2018,Wood/Wood Waste Biomass,Y,6.0,1989.0
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,3A,OP,CA,Industrial CHP,7,1.5,1.5,1.5,NG,DFO,N,,,,,,,Y,Y,1.5,1.5,1.5,1.5,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,12.0,1998.0
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN1,OP,CT,Industrial CHP,7,8.3,8.3,8.3,NG,DFO,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,1.0,1991.0
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN2,OP,CT,Industrial CHP,7,8.3,8.3,8.3,NG,DFO,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,1.0,1991.0
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN3,OP,CA,Industrial CHP,7,2.2,2.2,2.2,NG,DFO,N,,,,,,,Y,Y,3.1,3.1,3.1,3.1,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,7.0,1990.0
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,TG4,OP,CA,Industrial CHP,7,3.1,1.4,1.4,NG,DFO,N,,,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,7.0,1997.0
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN1,OP,CT,IPP CHP,3,65.5,50.7,59.9,NG,DFO,N,,,,,,,Y,Y,50.8,63.9,45,50,UNK,UNK,N,,,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1995.0
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN2,OP,CA,IPP CHP,3,42.3,30.6,31.8,NG,DFO,N,,,,,,,Y,Y,30.6,31.8,25,30,UNK,UNK,N,,,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1995.0
3085,Carthage Energy LLC,10620,Carthage Energy LLC,NY,Jefferson,GEN1,OP,CT,IPP Non-CHP,2,40.9,38.2,44.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,40.03,45,40.03,45,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,11.0,1991.0
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN1,OP,CT,IPP CHP,3,95.2,78.1,104.3,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1992.0
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN3,OP,CT,IPP CHP,3,95.2,282.1,325.9,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1994.0
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN4,OP,CT,IPP CHP,3,95.2, , ,NG,DFO,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1994.0
21508,Cornell University,50368,Cornell University Central Heat,NY,Tompkins,CT1,OP,CT,Commercial CHP,5,15.0,12.3,14.5,NG,DFO,N,NG,DFO,,,,,Y,Y,12.3,14.5,12.3,14.5,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,12.0,2009.0
21508,Cornell University,50368,Cornell University Central Heat,NY,Tompkins,CT2,OP,CT,Commercial CHP,5,15.0,12.3,14.5,NG,DFO,N,NG,DFO,,,,,Y,Y,12.3,14.5,12.3,14.5,1H,1H,Y,,Y,,2018,Natural Gas Fired Combined Cycle,Y,12.0,2009.0
9245,Indeck-Energy Serv Silver Spg,50449,Indeck Silver Springs Energy Center,NY,Wyoming,GEN1,OP,CT,IPP CHP,3,39.4,49.5,63.9,NG,DFO,Y,NG,DFO,,,,,Y,Y,32.3,46.7,32.3,46.7,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,5.0,1991.0
9245,Indeck-Energy Serv Silver Spg,50449,Indeck Silver Springs Energy Center,NY,Wyoming,GEN2,OP,CA,IPP CHP,3,17.2, , ,NG,DFO,N,,,,,,,Y,Y,17.2,17.2,17.2,17.2,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,5.0,1991.0
9244,Indeck-Oswego Ltd Partnership,50450,Indeck Oswego Energy Center,NY,Oswego,GEN1,OP,CT,IPP CHP,3,41.2,48.9,61.4,NG,DFO,Y,NG,DFO,,,,,Y,Y,48.9,61.4,48.9,61.4,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,6.0,1990.0
9243,Indeck-Yerkes Ltd Partnership,50451,Indeck Yerkes Energy Center,NY,Erie,GEN1,OP,CT,IPP CHP,3,40.6,47.7,56.7,NG,DFO,Y,NG,DFO,,,,,Y,Y,28.4,37.4,28.4,37.4,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,12.0,1989.0
9263,Indeck-Corinth Ltd Partnership,50458,Indeck Corinth Energy Center,NY,Saratoga,GEN1,OP,CT,IPP CHP,3,92.0,74.7,92.4,NG,DFO,N,,,,,,,Y,Y,74.7,92.4,74.7,92.4,6H,6H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,2.0,1995.0
470,Covanta Energy of Niagara LP,50472,"Covanta Niagara I, LLC",NY,Niagara,GEN1,OP,ST,IPP CHP,3,25.0,18,18,MSW,NG,Y,NG,MSW,WDS,OTH,,,N,, , , , ,,,,,,,2018,Municipal Solid Waste,Y,8.0,1980.0
470,Covanta Energy of Niagara LP,50472,"Covanta Niagara I, LLC",NY,Niagara,GEN2,OP,ST,IPP CHP,3,25.0,18,18,MSW,NG,Y,NG,MSW,WDS,OTH,,,N,, , , , ,,,,,,,2018,Municipal Solid Waste,Y,8.0,1980.0
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN1,OP,ST,Commercial CHP,5,6.0,5.5,6,NG,RFO,N,,,,,,,Y,Y,5.5,5.5,5.8,5.8,1H,1H,N,,,,2018,Natural Gas Steam Turbine,Y,10.0,1974.0
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,Kings,GEN2,OP,ST,Commercial CHP,5,6.0,5.5,6,NG,RFO,N,,,,,,,Y,Y,5.5,5.5,5.8,5.8,1H,1H,N,,,,2018,Natural Gas Steam Turbine,Y,10.0,1974.0
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,Onondaga,GEN1,OP,CT,IPP Non-CHP,2,48.8,32,40,NG,DFO,N,,,,,,,Y,Y,33,40,33,40,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,7.0,1993.0
24202,Carr Street Generating Sta LP,50978,Carr Street Generating Station,NY,Onondaga,GEN2,OP,CT,IPP Non-CHP,2,48.8,32,40,NG,DFO,N,,,,,,,Y,Y,33,40,33,40,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,7.0,1993.0
19153,Nassau Energy Corp,52056,Nassau Energy Corp,NY,Nassau,GT1,OP,CT,IPP CHP,3,43.0,43,45,NG,DFO,Y,NG,DFO,,,,,Y,Y,43,45,43,43,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,3.0,1991.0
24210,Riverbay Corp,52168,Riverbay,NY,Bronx,GEN3,OP,GT,Commercial CHP,5,12.9,12.3,12.6,NG,DFO,N,,,,,,,Y,Y,12.5,12.4,12,12,6H,6H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,3.0,2011.0
24210,Riverbay Corp,52168,Riverbay,NY,Bronx,GEN4,OP,GT,Commercial CHP,5,12.9,12.3,12.6,NG,DFO,N,,,,,,,Y,Y,12.5,12.4,12,12,6H,6H,Y,Y,Y,,2018,Natural Gas Fired Combustion Turbine,Y,3.0,2011.0
6838,Rensselaer Generating LLC,54034,Rensselaer Cogen,NY,Rensselaer,GEN1,OP,CT,IPP Non-CHP,2,49.2,47,55.8,NG,DFO,N,,,,,,,Y,Y,47,58,45,54,6H,6H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1994.0
6838,Rensselaer Generating LLC,54034,Rensselaer Cogen,NY,Rensselaer,GEN2,OP,CA,IPP Non-CHP,2,39.0,33.4,30,NG,DFO,N,,,,,,,Y,Y,32.4,33,18,20,6H,6H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,4.0,1994.0
11127,Lockport Energy Associates LP,54041,Lockport Energy Associates LP,NY,Niagara,GEN1,OP,CT,IPP CHP,3,48.7,43.6,50.6,NG,DFO,Y,NG,DFO,,,,,Y,Y,42.6,48,43,49,1H,1H,Y,Y,Y,,2018,Natural Gas Fired Combined Cycle,Y,7.0,1992.0
