Utility ID,Utility Name,Plant Code,Plant Name,State,Boiler ID,Boiler Status,Type of Boiler,New Source Review,New Source Review Permit,New Source Review Month,New Source Review Year,Regulation Sulfur,Standard Sulfur Rate,Standard Sulfur Percent Scrubbed,Unit Sulfur,Period Sulfur,Compliance Year Sulfur,Sulfur Dioxide Control Existing Strategy 1,Sulfur Dioxide Control Existing Strategy 2,Sulfur Dioxide Control Existing Strategy 3,Sulfur Dioxide Control Proposed Strategy 1,Sulfur Dioxide Control Proposed Strategy 2,Sulfur Dioxide Control Proposed Strategy 3,Regulation Nitrogen,Standard Nitrogen Rate,Unit Nitrogen,Period Nitrogen,Compliance Year Nitrogen,Nitrogen Oxide Control Existing Strategy 1,Nitrogen Oxide Control Existing Strategy 2,Nitrogen Oxide Control Existing Strategy 3,Nitrogen Oxide Control Proposed Strategy 1,Nitrogen Oxide Control Proposed Strategy 2,Nitrogen Oxide Control Proposed Strategy 3,Regulation Particulate,Standard Particulate Rate,Unit Particulate,Period Particulate,Compliance Year Particulate,Regulation Mercury,Compliance Year Mercury,Mercury Control Existing Strategy 1,Mercury Control Existing Strategy 2,Mercury Control Existing Strategy 3,Mercury Control Proposed Strategy 1,Mercury Control Proposed Strategy 2,Mercury Control Proposed Strategy 3
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,
18020,Starrett City Inc,50743,Starrett City Cogen Facility,NY,4,SB,N,,, , ,, , ,,, ,,,,,,,, ,,, ,LA,,,,,,, ,,, ,, ,,,,,,
18125,Stillwater Utilities Authority,3000,Boomer Lake Station,OK,1,OP,,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,MO,1994,LN,FR,,,,,, ,,, ,, ,,,,,,
18125,Stillwater Utilities Authority,3000,Boomer Lake Station,OK,2,OP,,,, , ,, , ,,, ,,,,,,,FD,0.1,NP,MO,1994,LN,FR,,,,,, ,,, ,, ,,,,,,
18147,RockTenn-Hopewell,50813,Hopewell Mill,VA,CB1,OP,N,,, , ,FD, , ,,, ,,,,,,,FD,0.3,NP,YR,2013,LN,,,LN,,,FD, ,,, ,FD,2015,OT,,,OT,,
18147,RockTenn-Hopewell,50813,Hopewell Mill,VA,RB1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,FD, ,,, ,, ,,,,,,
18155,RockTenn,50810,Stone Container Hodge,LA,2RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18155,RockTenn,50810,Stone Container Hodge,LA,3RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18155,RockTenn,50810,Stone Container Hodge,LA,CB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18155,RockTenn,50810,Stone Container Hodge,LA,PB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,1RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,2RB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,3BB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18157,Stone Container Corp-Panama Ci,50807,Stone Container Panama City Mill,FL,4BB,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18158,RockTenn CP LLC Coshocton,50811,RockTenn Coshocton Mill,OH,6,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18162,RockTenn-Florence,50806,Florence Mill,SC,PB1,OP,N,N,, , ,ST, , ,DP,OT,1963,NC,,,NC,,,, ,,, ,,,,,,,ST,0.07,PB,PS,1963,, ,,,,,,
18162,RockTenn-Florence,50806,Florence Mill,SC,PB3,OP,N,N,, , ,ST, , ,DP,OT,1963,NC,,,NC,,,, ,,, ,,,,,,,ST,0.07,PB,PS,1963,, ,,,,EW,,
18162,RockTenn-Florence,50806,Florence Mill,SC,PB4,OP,Db,N,, , ,FD, , ,DP,TH,1987,NC,,,NC,,,FD, ,NP,MO,1987,OT,,,,,,FD,0.07,PB,PS,1987,, ,,,,EW,,
18162,RockTenn-Florence,50806,Florence Mill,SC,RBF,OP,N,N,, , ,ST, , ,OT,YR,1974,NC,,,NC,,,ST, ,OT,YR,1974,,,,,,,FD,0.04,PC,PS,1974,, ,,,,,,
18315,Sunflower Electric Power Corp,108,Holcomb,KS,SGU1,OP,Da,N,, , ,ST,0.48,1,DP,MO,1983,NC,,,NC,,,FD,0.22,NP,YR,1983,LN,OV,,NC,,,ST,0.03,PB,NV,1983,FD,2015,BR,SD,,ACI,,
18315,Sunflower Electric Power Corp,1230,Cimarron River,KS,1,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18315,Sunflower Electric Power Corp,1233,Fort Dodge,KS,4,OP,N,N,, , ,ST,3, ,DP,NV,1971,NC,,,NC,,,, ,,, ,,,,,,,ST,40,OP,NV,1971,, ,,,,,,
18315,Sunflower Electric Power Corp,1235,Great Bend - Sunflower,KS,3,OP,N,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18315,Sunflower Electric Power Corp,1336,Garden City,KS,GC3,RE,N,N,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,ST,40,OP,NV,1962,, ,,,,,,
18315,Sunflower Electric Power Corp,1336,Garden City,KS,S-2,OP,N,N,, , ,ST,3, ,DP,NS,1973,NC,,,NC,,,, ,,, ,,,,,,,ST,20,OP,NV,1973,, ,,,,,,
18320,Sunrise Power Co LLC,55182,Sunrise Power LLC,CA,HRSG1,OP,Db,N,, , ,LO, , ,DH,OH,2003,NC,NC,NC,NC,NC,NC,FD, ,NH,OH,2003,LN,,,LN,SR,,LO,17.8,PH,OH,2003,LO,2003,,,,,,
18320,Sunrise Power Co LLC,55182,Sunrise Power LLC,CA,HRSG2,OP,Db,N,, , ,LO, , ,DH,OH,2003,NC,,,NC,,,FD, ,NH,OH,2003,LN,,,LN,SR,,LO,17.8,PH,OH,2003,LO,2003,,,,,,
18340,PES,52106,Philadelphia Refinery,PA,37,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.04,NP,OT,2009,LN,FR,,NC,,,, ,,, ,, ,,,,,,
18340,PES,52106,Philadelphia Refinery,PA,38,OS,N,,, , ,, , ,,, ,,,,,,,FD,0.04,NP,OT,0,LN,FR,,NC,,,, ,,, ,, ,,,,,,
18340,PES,52106,Philadelphia Refinery,PA,39,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.04,NP,OT,2009,LN,FR,,NC,,,, ,,, ,, ,,,,,,
18340,PES,52106,Philadelphia Refinery,PA,40,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.04,NP,OT,2010,LN,FR,,NC,,,, ,,, ,, ,,,,,,
18340,PES,52106,Philadelphia Refinery,PA,45,PL,,,, , ,, , ,,, ,,,,,,,FD,0.04,NP,OT,2015,SR,FR,LN,,,,, ,,, ,, ,,,,,,
18414,TES Filer City Station LP,50835,TES Filer City Station,MI,1,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.6,NP,MO,1990,MS,NC,,MS,NC,,, ,,, ,FD,1990,BP,SD,,BP,SD,
18414,TES Filer City Station LP,50835,TES Filer City Station,MI,2,OP,N,,, , ,, , ,,, ,,,,,,,FD,0.6,NP,MO,1990,MS,NC,,MS,NC,,, ,,, ,FD,1990,BP,SD,,BP,SD,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,1,OP,N,N,, , ,ST,0.75, ,DP,PS,1995,SS,,,SS,,,, ,,, ,,,,,,,,0.1,PB,PS,1995,, ,,,,,,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,2,RE,N,N,, , ,FD,0.06, ,DP,OH,1995,SS,,,SS,,,FD, ,NM,MO,1995,OV,,,FR,,,FD,1,PB,TH,1995,, ,,,,,,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,2A,OP,N,N,, , ,FD,0.05, ,SU,OT,2008,SS,,,NC,,,ST,5,NM,MO,2008,SR,LN,,NC,,,FD, ,,,1995,, ,,,,,,
18445,City of Tallahassee - (FL),689,S O Purdom,FL,7,RE,N,N,, , ,ST,1.87, ,DP,PS,1993,,,,,,,, ,,, ,,,,,,,,0.1,PB,PS,1993,, ,,,,,,
18445,City of Tallahassee - (FL),689,S O Purdom,FL,9,OP,N,N,, , ,,0.05, ,SU,OT,2000,,,,,,,ST,12,NM,MO,2000,H20,LN,,LN,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,645,Big Bend,FL,BB01,OP,N,Y,0570039-061-AV,4,2013,FD,0.2,1,SB,MO,2015,NC,,,NC,SS,,FD,0.12,NP,MO,2010,SR,,,MS,,,ST,0.03,PB,PS,1975,FD,2015,,,,EC,TR,
18454,Tampa Electric Co,645,Big Bend,FL,BB02,OP,N,Y,0570039-061-AV,4,2013,FD,0.2,1,SB,MO,2015,NC,,,NC,SS,,FD,0.12,NP,MO,2009,SR,,,MS,,,ST,0.03,PB,PS,1975,FD,2015,,,,EC,TR,
18454,Tampa Electric Co,645,Big Bend,FL,BB03,OP,N,Y,0570039-061-AV,4,2013,FD,0.2,1,SB,MO,2015,NC,,,NC,SS,,FD,0.12,NP,MO,2008,SR,,,MS,,,ST,0.03,PB,PS,1976,FD,2015,,,,EC,TR,
18454,Tampa Electric Co,645,Big Bend,FL,BB04,OP,Da,Y,0570039-061-AV,4,2013,FD,0.2,1,SB,MO,2015,NC,,,NC,SS,,FD,0.1,NP,MO,2007,SR,,,MS,,,ST,0.01,PB,PS,1985,FD,2015,,,,EC,TR,
18454,Tampa Electric Co,7242,Polk,FL,1A,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,1B,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,1C,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,2A,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,2B,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,2C,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,1A,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,1B,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,1C,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,2A,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,2B,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,2C,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,2D,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18488,City of Taunton,1682,Cleary Flood,MA,8,OP,N,N,, , ,ST,0.5,0,DP,YR,1978,SS,,,SS,,,ST,0.28,NH,DA,1996,LN,,,LA,,,ST,0.12,PB,PS,1979,, ,,,,,,
18488,City of Taunton,1682,Cleary Flood,MA,9,OP,N,N,, , ,ST,0.05,0,DP,YR,1978,SS,,,SS,,,ST,0.17,NP,DA,2014,LN,AA,,LN,,,ST,0.03,PB,PS,1979,, ,,,,,,
18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,TX,HRSG1,OP,Da,Y,40039,5,1999,FD,33.5, ,DH,OH,2001,NC,,,NC,,,FD,12.2,NH,OH,2001,LN,,,NC,,,FD,24.8,PH,OH,2001,, ,,,,,,
18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,TX,HRSG2,OP,Da,Y,40039,5,1999,FD,33.5, ,DH,OH,2001,NC,,,NC,,,FD,12.2,NH,OH,2001,LN,,,NC,,,FD,24.8,PH,OH,2001,, ,,,,,,
18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,TX,HRSG3,OP,Da,Y,40039,5,1999,FD,33.5, ,DH,OH,2001,NC,,,NC,,,FD,12.2,NH,OH,2001,LN,,,NC,,,FD,24.8,PH,OH,2001,, ,,,,,,
18569,Tenaska Virginia Partners LP,55439,Tenaska Virginia Generating Station,VA,HRSG1,OP,Da,Y,40995,1,2008,ST,0.001,0,DP,YR,2004,NC,,,NC,,,ST,0.008,NP,YR,2004,NH3,SR,H20,NC,,,ST,12.2,PB,YR,2004,ST,2004,,,,,,
18569,Tenaska Virginia Partners LP,55439,Tenaska Virginia Generating Station,VA,HRSG2,OP,Da,Y,40995,1,2008,ST,0.001,0,SB,YR,2004,NC,,,NC,,,ST,0.008,NP,YR,2004,NH3,SR,H20,NC,,,ST,31.5,PB,YR,2004,ST,2004,,,,,,
18569,Tenaska Virginia Partners LP,55439,Tenaska Virginia Generating Station,VA,HRSG3,OP,Da,Y,40995,6,2008,ST,0.001,0,SB,YR,2004,NC,,,NC,,,ST,0.008,NP,YR,2004,NH3,SR,H20,NC,,,ST,30.6,PB,YR,2004,ST,2004,,,,,,
18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,TX,HRSG1,OP,Da,Y,37391/PSD-TX-897,7,1998,FD,13.4, ,DH,OH,2000,NC,,,NC,,,FD,147,NH,OH,2000,LN,,,NC,,,FD,23.5,PH,OH,2000,, ,,,,,,
18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,TX,HRSG2,OP,Da,Y,37391/PSD-TX-897,7,1998,FD,13.4, ,DH,OH,2000,NC,,,NC,,,FD,147,NH,OH,2000,LN,,,NC,,,FD,23.5,PH,OH,2000,, ,,,,,,
18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,TX,HRSG3,OP,Da,Y,37391/PSD-TX-897,7,1998,FD,13.4, ,DH,OH,2000,NC,,,NC,,,FD,147,NH,OH,2000,LN,,,NC,,,FD,23.5,PH,OH,2000,, ,,,,,,
18642,Tennessee Valley Authority,46,Browns Ferry,AL,NSS1,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18642,Tennessee Valley Authority,46,Browns Ferry,AL,NSS2,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18642,Tennessee Valley Authority,46,Browns Ferry,AL,NSS3,OP,,,, , ,, , ,,, ,,,,,,,, ,,, ,,,,,,,, ,,, ,, ,,,,,,
18642,Tennessee Valley Authority,47,Colbert,AL,1,OP,N,N,, , ,ST,2.2, ,DP,DA,1991,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.12,PB,PS,1978,,2016,,,,,,
18642,Tennessee Valley Authority,47,Colbert,AL,2,OP,N,N,, , ,ST,2.2, ,DP,DA,1991,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.12,PB,PS,1978,,2016,,,,,,
18642,Tennessee Valley Authority,47,Colbert,AL,3,OP,N,N,, , ,ST,2.2, ,DP,DA,1991,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.12,PB,PS,1978,,2016,,,,,,
18642,Tennessee Valley Authority,47,Colbert,AL,4,OP,N,N,, , ,ST,2.2, ,DP,DA,1991,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.12,PB,PS,1978,,2016,,,,,,
18642,Tennessee Valley Authority,47,Colbert,AL,5,OP,N,N,, , ,ST,2.2, ,DP,DA,1979,,,,,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.12,PB,PS,1978,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,1,OS,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,2,OS,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,3,RE,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,4,OS,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,5,RE,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,6,OP,N,N,, , ,ST, , ,DP,DA,1979,,,,,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.12,PB,PS,1977,, ,,,,,,
18642,Tennessee Valley Authority,50,Widows Creek,AL,7,OP,N,N,, , ,ST,0.9, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,OV,,NC,,,ST,0.12,PB,PS,1981,,2015,,,,VE,OT,
18642,Tennessee Valley Authority,50,Widows Creek,AL,8,OP,N,N,, , ,ST,0.9, ,DP,DA,1979,NC,,,NC,,,FD, ,NP,YR,2000,LN,OV,,NC,,,ST,0.12,PB,PS,1978,, ,,,,VE,OT,
18642,Tennessee Valley Authority,1378,Paradise,KY,1,OP,N,N,, , ,ST,1.2, ,DP,DA,1983,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,ST,0.11,PB,PS,1983,,2016,,,,VE,OT,
18642,Tennessee Valley Authority,1378,Paradise,KY,2,OP,N,N,, , ,ST,1.2, ,DP,DA,1983,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,ST,0.11,PB,PS,1983,,2016,,,,VE,OT,
18642,Tennessee Valley Authority,1378,Paradise,KY,3,OP,N,N,, , ,ST,0.9, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,VE,OT,
18642,Tennessee Valley Authority,1379,Shawnee,KY,1,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,OT,LN,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,10,OS,Da,N,, , ,ST, , ,DP,MO,1990,,,,,,,ST, ,NP,MO,1990,,,,,,,ST,0.03,PB,PS,1990,, ,,,,,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,2,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,3,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,4,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,5,OP,N,N,, , ,ST,1.2, ,DP,DA,1980,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1980,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,6,OP,N,N,, , ,ST,1.2, ,DP,DA,1980,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1980,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,7,OP,N,N,, , ,ST,1.2, ,DP,DA,1980,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1980,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,8,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,1379,Shawnee,KY,9,OP,N,N,, , ,ST,1.2, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.11,PB,PS,1981,,2015,,,,BR,,
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,1,OP,N,N,, , ,LO,4, ,DP,DA,1979,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,LO,0.14,PB,PS,1978,,2015,,,,EK,,
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,2,OP,N,N,, , ,LO,4, ,DP,DA,1979,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,LO,0.14,PB,PS,1978,,2015,,,,EK,,
18642,Tennessee Valley Authority,3393,Allen Steam Plant,TN,3,OP,N,N,, , ,LO,4, ,DP,DA,1979,NC,,,NC,,,FD, ,NP,YR,2000,OV,,,NC,,,LO,0.14,PB,PS,1978,,2015,,,,EK,,
18642,Tennessee Valley Authority,3396,Bull Run,TN,1,OP,N,N,, , ,ST,4, ,DP,DA,1978,NC,,,NC,,,FD, ,NP,YR,2000,NC,,,NC,,,ST,0.1,PB,PS,1978,,2015,SP,OT,,,,
18642,Tennessee Valley Authority,3399,Cumberland (TN),TN,1,OP,N,N,, , ,ST,5, ,DP,DA,1981,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.1,PB,PS,1982,,2015,SP,OT,,,,
18642,Tennessee Valley Authority,3399,Cumberland (TN),TN,2,OP,D,N,, , ,ST,5, ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,2000,LN,,,NC,,,ST,0.1,PB,PS,1982,,2015,,,,SP,OT,
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,1,OP,N,N,, , ,ST,5, ,DP,DA,1978,NC,,,NC,,,FD,0.44,NP,YR,1996,LN,OV,,NC,,,ST,0.1,PB,PS,1979,,2016,,,,BP,ACI,
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,2,OP,N,N,, , ,ST,5, ,DP,DA,1978,NC,,,NC,,,FD,0.44,NP,YR,1996,LN,OV,,NC,,,ST,0.1,PB,PS,1979,,2016,,,,BP,ACI,
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,3,OP,N,N,, , ,ST,5, ,DP,DA,1978,NC,,,NC,,,FD,0.44,NP,YR,1996,LN,OV,,NC,,,ST,0.1,PB,PS,1979,,2016,,,,BP,ACI,
18642,Tennessee Valley Authority,3403,Gallatin (TN),TN,4,OP,N,N,, , ,ST,5, ,DP,DA,1978,NC,,,NC,,,FD,0.44,NP,YR,1996,LN,OV,,NC,,,ST,0.1,PB,PS,1979,,2016,,,,BP,ACI,
18642,Tennessee Valley Authority,3405,John Sevier,TN,1,RE,N,N,, , ,ST, , ,DP,DA,1978,,,,,,,FD, ,NP,YR,1997,LN,OV,,NC,,,ST,0.11,PB,PS,1978,, ,,,,,,
18642,Tennessee Valley Authority,3405,John Sevier,TN,2,RE,N,N,, , ,ST, , ,DP,DA,1978,,,,,,,FD, ,NP,YR,1997,LN,OV,,NC,,,ST,0.11,PB,PS,1978,, ,,,,,,
18642,Tennessee Valley Authority,3405,John Sevier,TN,3,OS,N,N,, , ,ST, , ,DP,DA,1978,,,,,,,FD, ,NP,YR,1997,LN,OV,,NC,,,ST,0.11,PB,PS,1978,, ,,,,,,
18642,Tennessee Valley Authority,3405,John Sevier,TN,4,OS,N,N,, , ,ST, , ,DP,DA,1978,,,,,,,FD, ,NP,YR,1997,LN,OV,,NC,,,ST,0.11,PB,PS,1978,, ,,,,,,
18642,Tennessee Valley Authority,3405,John Sevier,TN,HRSG1,OP,Da,N,, , ,ST, , ,DP,NV,2012,NC,,,NC,,,ST, ,NM,DA,2012,NC,,,NC,,,LO,0.1,PB,TH,2012,, ,,,,,,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,1,OP,N,N,, , ,ST,3.4, ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,,2016,,,,DSI,EW,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,10,OP,N,N,, , ,ST, , ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.1,PB,PS,1982,, ,,,,,,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,2,OP,N,N,, , ,ST,3.4, ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,,2016,,,,DSI,EW,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,3,OP,N,N,, , ,ST,3.4, ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,,2016,,,,DSI,EW,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,4,OP,N,N,, , ,ST,3.4, ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,,2016,,,,DSI,EW,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,5,OP,N,N,, , ,ST, , ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,, ,,,,,,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,6,OP,N,N,, , ,ST, , ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,OT,,,NC,,,ST,0.1,PB,PS,1982,, ,,,,,,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,7,OP,N,N,, , ,ST, , ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.1,PB,PS,1982,, ,,,,,,
18642,Tennessee Valley Authority,3406,Johnsonville,TN,8,OP,N,N,, , ,ST, , ,DP,DA,1982,NC,,,NC,,,FD, ,NP,YR,1996,LN,,,NC,,,ST,0.1,PB,PS,1982,, ,,,,,,
