Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Generator ID
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG5,G8
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG4,G8
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG1,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG2,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG6,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG4,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG5,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG7,G9
807,Arkansas Electric Coop Corp,55221,Harry L. Oswald,HRSG3,G9
807,Arkansas Electric Coop Corp,55714,Magnet Cove,HRSG1,ST1
807,Arkansas Electric Coop Corp,55714,Magnet Cove,HRSG2,ST1
814,Entergy Arkansas Inc,167,Cecil Lynch,2,2
814,Entergy Arkansas Inc,167,Cecil Lynch,3,3
814,Entergy Arkansas Inc,168,Hamilton Moses,1,1
814,Entergy Arkansas Inc,168,Hamilton Moses,2,2
814,Entergy Arkansas Inc,169,Harvey Couch,1,1
814,Entergy Arkansas Inc,169,Harvey Couch,2,2
814,Entergy Arkansas Inc,170,Lake Catherine,1,1
814,Entergy Arkansas Inc,170,Lake Catherine,2,2
814,Entergy Arkansas Inc,170,Lake Catherine,3,3
814,Entergy Arkansas Inc,170,Lake Catherine,4,4
814,Entergy Arkansas Inc,173,Robert E Ritchie,1,1
814,Entergy Arkansas Inc,173,Robert E Ritchie,2,2
814,Entergy Arkansas Inc,6009,White Bluff,1,1
814,Entergy Arkansas Inc,6009,White Bluff,2,2
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,1,1
814,Entergy Arkansas Inc,6641,Independence Steam Electric Station,2,2
814,Entergy Arkansas Inc,8055,Arkansas Nuclear One,NSS1,1
814,Entergy Arkansas Inc,8055,Arkansas Nuclear One,NSS2,2
814,Entergy Arkansas Inc,55418,Hot Spring Generating Facility,1H2100,ST1
814,Entergy Arkansas Inc,55418,Hot Spring Generating Facility,1H1100,ST1
867,ARCO Products Co-Watson,50216,Watson Cogeneration,91,GN95
867,ARCO Products Co-Watson,50216,Watson Cogeneration,94,GN95
867,ARCO Products Co-Watson,50216,Watson Cogeneration,93,GN95
867,ARCO Products Co-Watson,50216,Watson Cogeneration,92,GN95
867,ARCO Products Co-Watson,50216,Watson Cogeneration,92,GN96
867,ARCO Products Co-Watson,50216,Watson Cogeneration,93,GN96
867,ARCO Products Co-Watson,50216,Watson Cogeneration,91,GN96
867,ARCO Products Co-Watson,50216,Watson Cogeneration,94,GN96
924,"Associated Electric Coop, Inc",2167,New Madrid,1,1
924,"Associated Electric Coop, Inc",2167,New Madrid,2,2
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MB1,1
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MB2,2
924,"Associated Electric Coop, Inc",2168,Thomas Hill,MB3,3
924,"Associated Electric Coop, Inc",7604,St Francis Energy Facility,HRSG1,1
924,"Associated Electric Coop, Inc",7604,St Francis Energy Facility,HRSG2,2
924,"Associated Electric Coop, Inc",7757,Chouteau,2,3
924,"Associated Electric Coop, Inc",7757,Chouteau,1,3
924,"Associated Electric Coop, Inc",7757,Chouteau,3,6
924,"Associated Electric Coop, Inc",7757,Chouteau,4,6
924,"Associated Electric Coop, Inc",55340,Dell Power Station,HRSG2,STG
924,"Associated Electric Coop, Inc",55340,Dell Power Station,HRSG1,STG
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,2,1
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,3,1
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1,1
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,3,2
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,2,2
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1,2
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1,3
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,2,3
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,3,3
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1,5
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,5,5
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,2,7
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,1,7
986,Aurora Energy LLC,79,Aurora Energy LLC Chena,3,7
1009,City of Austin - (MN),1961,Austin Northeast,NEPP,1
1015,Austin Energy,3548,Decker Creek,1,1
1015,Austin Energy,3548,Decker Creek,2,2
1015,Austin Energy,7900,Sand Hill,5A,5C
1074,"Hays Energy, LLC",55144,Hays Energy Project,HRSG,U1
1074,"Hays Energy, LLC",55144,Hays Energy Project,HRSG,U2
1074,"Hays Energy, LLC",55144,Hays Energy Project,HRSG,U3
1074,"Hays Energy, LLC",55144,Hays Energy Project,HRSG,U4
1182,BASF Corporation,55311,BASF Freeport Works,HRSG,GEN2
1307,Basin Electric Power Coop,2817,Leland Olds,1,1
1307,Basin Electric Power Coop,2817,Leland Olds,2,2
1307,Basin Electric Power Coop,6204,Laramie River Station,1,1
1307,Basin Electric Power Coop,6204,Laramie River Station,2,2
1307,Basin Electric Power Coop,6204,Laramie River Station,3,3
1307,Basin Electric Power Coop,6469,Antelope Valley,B1,1
1307,Basin Electric Power Coop,6469,Antelope Valley,B2,2
1307,Basin Electric Power Coop,56609,Dry Fork Station,1,01
1307,Basin Electric Power Coop,56610,Deer Creek Station,U1HRSG,01
1616,Berkshire Power Co LLC,55041,Berkshire Power,HRSG1A,GEN2
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,C1,1
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,C2,2
1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,C3,3
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,H1,1
1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,H2,2
1692,Big Rivers Electric Corp,1383,Robert A Reid,R1,1
1692,Big Rivers Electric Corp,6639,R D Green,G1,1
1692,Big Rivers Electric Corp,6639,R D Green,G2,2
1692,Big Rivers Electric Corp,6823,D B Wilson,W1,1
1735,Birchwood Power Partners LP,54304,Birchwood Power,1A,1
1745,Biomass One LP,10869,Biomass One LP,SOUTH,BBC
1745,Biomass One LP,10869,Biomass One LP,NORTH,BBC
1745,Biomass One LP,10869,Biomass One LP,SOUTH,GE
1745,Biomass One LP,10869,Biomass One LP,NORTH,GE
1745,Biomass One LP,10869,Biomass One LP,SOUTH,GE-2
1745,Biomass One LP,10869,Biomass One LP,NORTH,GE-2
1746,Black River Generation LLC,10464,Black River Generation,E0001,GEN1
1746,Black River Generation LLC,10464,Black River Generation,E0003,GEN1
1746,Black River Generation LLC,10464,Black River Generation,E0002,GEN1
1924,Boise Packaging & Newsprint LLC,10488,DeRidder Mill,REC,TG
1924,Boise Packaging & Newsprint LLC,10488,DeRidder Mill,PB3,TG
1924,Boise Packaging & Newsprint LLC,10488,DeRidder Mill,PB2,TG
1924,Boise Packaging & Newsprint LLC,10488,DeRidder Mill,PB1,TG
1924,Boise Packaging & Newsprint LLC,10488,DeRidder Mill,PB4,TG
1950,ReEnergy Stratton LLC,50650,ReEnergy Stratton LLC,BLR1,UNI1
1951,White Pine Electric Power LLC,10148,White Pine Electric Power,BLR 1,GEN1
1951,White Pine Electric Power LLC,10148,White Pine Electric Power,BLR 2,GEN2
1951,White Pine Electric Power LLC,10148,White Pine Electric Power,BLR 1,GEN3
1951,White Pine Electric Power LLC,10148,White Pine Electric Power,BLR 2,GEN3
1981,ReEnergy Ashland LLC,10356,ReEnergy Ashland,BOIL1,GEN1
1984,ReEnergy Fort Fairfield LLC,7513,ReEnergy Fort Fairfield,BOIL1,GEN1
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,1,GEN1
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,RECBLR,GEN1
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,2,GEN1
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,3,GEN1
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,1,GEN2
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,RECBLR,GEN2
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,2,GEN2
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,3,GEN2
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,RECBLR,GEN3
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,1,GEN3
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,2,GEN3
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,3,GEN3
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,2,GEN4
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,3,GEN4
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,RECBLR,GEN4
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,1,GEN4
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,2,GEN5
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,1,GEN5
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,3,GEN5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,AOW1
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW1
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,AOW1
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,AOW1
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,AOW1
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,AOW2
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW2
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,AOW2
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,AOW2
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,AOW2
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW3
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,AOW4
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,AOW4
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,AOW4
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,AOW4
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW4
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,AOW5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,AOW5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,AOW5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,AOW5
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,PB1,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,PB2,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,AOW6
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,REC3,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW1,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW4,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW3,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,PB1,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,AOW2,GEN7
2053,Bowater Newport Coosa Pines Op,54216,U S Alliance Coosa Pines,PB2,GEN7
2087,Bowie Power Station LLC,55780,Bowie Power Station LLC,HRSG1,ST1
2087,Bowie Power Station LLC,55780,Bowie Power Station LLC,HRSG2,ST1
2087,Bowie Power Station LLC,55780,Bowie Power Station LLC,HRSG3,ST2
2087,Bowie Power Station LLC,55780,Bowie Power Station LLC,HRSG4,ST2
2091,Phillips 66,52031,Alliance Refinery,B01B3,GEN2
2171,Brazos Valley Energy,55357,Brazos Valley Generating Facility,HRSG1,STG1
2171,Brazos Valley Energy,55357,Brazos Valley Generating Facility,HRSG2,STG1
2172,Brazos Electric Power Coop Inc,3627,North Texas,1,1
2172,Brazos Electric Power Coop Inc,3627,North Texas,2,2
2172,Brazos Electric Power Coop Inc,3627,North Texas,3,3
2172,Brazos Electric Power Coop Inc,3628,R W Miller,1,1
2172,Brazos Electric Power Coop Inc,3628,R W Miller,2,2
2172,Brazos Electric Power Coop Inc,3628,R W Miller,3,3
2172,Brazos Electric Power Coop Inc,54817,Johnson County,HRSG,ST-1
2172,Brazos Electric Power Coop Inc,55230,Jack County,HRSG1,ST1
2172,Brazos Electric Power Coop Inc,55230,Jack County,HRSG2,ST1
2172,Brazos Electric Power Coop Inc,55230,Jack County,HRSG3,ST2
2172,Brazos Electric Power Coop Inc,55230,Jack County,HRSG4,ST2
2226,Bridgewater Power Co LP,10290,Bridgewater Power LP,EU1,GEN1
2232,Bridgeport Energy LLC,55042,Bridgeport Energy Project,HRSG2,GEN3
2232,Bridgeport Energy LLC,55042,Bridgeport Energy Project,HRSG1,GEN3
2338,Calpine Central LP,56104,Mankato Energy Center,HRSG1,STG1
2338,Calpine Central LP,56104,Mankato Energy Center,HRSG2,STG1
2409,Brownsville Public Utilities Board,3559,Silas Ray,SR5,5
2409,Brownsville Public Utilities Board,3559,Silas Ray,HRSG9,6
2442,City of Bryan - (TX),3561,Bryan (TX),3,3
2442,City of Bryan - (TX),3561,Bryan (TX),4,4
2442,City of Bryan - (TX),3561,Bryan (TX),5,5
2442,City of Bryan - (TX),3561,Bryan (TX),6,6
2442,City of Bryan - (TX),6243,Dansby,1,1
2507,City of Burbank Water and Power,6013,Olive,01,O1
2507,City of Burbank Water and Power,6013,Olive,02,O2
2507,City of Burbank Water and Power,56046,Magnolia Power Project,HRSG2,2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2PB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,3RB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,4RB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1PB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2BB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2RB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1BB,GEN2
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1BB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,3RB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1PB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,4RB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2PB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2BB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2RB,GEN3
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,4RB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,3RB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1PB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2RB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2PB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2BB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1BB,GEN4
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,4RB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1BB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2PB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1PB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2BB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,3RB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2RB,GEN5
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1BB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,4RB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2RB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2PB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,1PB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,3RB,GEN6
2522,Buckeye Florida Ltd Partners,50466,Buckeye Florida LP,2BB,GEN6
2548,City of Burlington Electric - (VT),589,J C McNeil,1,1
2565,North American Energy Services,10652,Burney Forest Products,BLR2,GEN1
2565,North American Energy Services,10652,Burney Forest Products,BLR1,GEN1
2799,Calpine Corp - Metcalf Energy Center,55393,Metcalf Energy Center,HSRG 2,STG1
2799,Calpine Corp - Metcalf Energy Center,55393,Metcalf Energy Center,HRSG 1,STG1
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG01,CT01
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG02,CT02
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG04,CT04
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG01,ST03
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG02,ST03
2820,Calpine Corp - Pastoria Energy Center,55656,"Pastoria Energy Facility, LLC",HRSG04,ST05
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,HRSG1,STG1
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,HRSG2,STG1
2838,Baytown Energy Center LLC,55327,Baytown Energy Center,HRSG3,STG1
2843,Los Medanos Energy Center LLC,55217,Los Medanos Energy Center,HRSG1,STG3
2843,Los Medanos Energy Center LLC,55217,Los Medanos Energy Center,HRSG2,STG3
2860,Los Esteros Critical Energy Facility LLC,55748,Los Esteros Critical Energy Center,HRSG3,CAG5
2860,Los Esteros Critical Energy Facility LLC,55748,Los Esteros Critical Energy Center,HRSG1,CAG5
2860,Los Esteros Critical Energy Facility LLC,55748,Los Esteros Critical Energy Center,HRSG2,CAG5
2860,Los Esteros Critical Energy Facility LLC,55748,Los Esteros Critical Energy Center,HRSG4,CAG5
2867,Calpine Corp-Yuba City,10350,Greenleaf 1 Power Plant,HRSG,GEN2
2876,Calvert Cliffs Nuclear PP LLC,6011,Calvert Cliffs Nuclear Power Plant,NSS1,1
2876,Calvert Cliffs Nuclear PP LLC,6011,Calvert Cliffs Nuclear Power Plant,NSS2,2
2877,Calpine Corp-Magic Valley,55123,Magic Valley Generating Station,HRSG1,CTG1
2877,Calpine Corp-Magic Valley,55123,Magic Valley Generating Station,HRSG2,CTG2
2877,Calpine Corp-Magic Valley,55123,Magic Valley Generating Station,HRSG2,STG
2877,Calpine Corp-Magic Valley,55123,Magic Valley Generating Station,HRSG1,STG
2884,Cambria CoGen Co,10641,Cambria Cogen,B2,GEN1
2884,Cambria CoGen Co,10641,Cambria Cogen,B1,GEN1
2891,Westbrook Energy Center,55294,Westbrook Energy Center Power Plant,HRSG2,STG3
2891,Westbrook Energy Center,55294,Westbrook Energy Center Power Plant,HRSG1,STG3
2897,Calpine Oneta Power LLC,55225,Oneta Energy Center,HRSG-2,STG1
2897,Calpine Oneta Power LLC,55225,Oneta Energy Center,HRSG-1,STG1
2897,Calpine Oneta Power LLC,55225,Oneta Energy Center,HRSG-3,STG2
2897,Calpine Oneta Power LLC,55225,Oneta Energy Center,HRSG-4,STG2
2929,Decatur Energy Center LLC,55292,Decatur Energy Center,HRSG3,STG1
2929,Decatur Energy Center LLC,55292,Decatur Energy Center,HRSG1,STG1
2929,Decatur Energy Center LLC,55292,Decatur Energy Center,HRSG2,STG1
2934,Calpine Corp - Hidalgo,55545,Hidalgo Energy Center,HRSG2,STG1
2934,Calpine Corp - Hidalgo,55545,Hidalgo Energy Center,HRSG1,STG1
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B001,GEN1
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B003,GEN1
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B003,GEN2
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B001,GEN2
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B003,GEN3
2999,Caraustar Industries Inc,54235,Rittman Paperboard,B001,GEN3
3030,Cardinal Cogen Inc,10168,Cardinal Cogen,HRSG1,STG1
3046,Duke Energy Progress - (NC),2706,Asheville,1,1
3046,Duke Energy Progress - (NC),2706,Asheville,2,2
3046,Duke Energy Progress - (NC),2712,Roxboro,1,1
3046,Duke Energy Progress - (NC),2712,Roxboro,2,2
3046,Duke Energy Progress - (NC),2712,Roxboro,3B,3
3046,Duke Energy Progress - (NC),2712,Roxboro,3A,3
3046,Duke Energy Progress - (NC),2712,Roxboro,4B,4
3046,Duke Energy Progress - (NC),2712,Roxboro,4A,4
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,1,1
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,2,2
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,3,3
3046,Duke Energy Progress - (NC),3251,H B Robinson,1,1
3046,Duke Energy Progress - (NC),3251,H B Robinson,NSS2,2
3046,Duke Energy Progress - (NC),6014,Brunswick Nuclear,NSS1,1
3046,Duke Energy Progress - (NC),6014,Brunswick Nuclear,NSS2,2
3046,Duke Energy Progress - (NC),6015,Harris,NSS1,1
3046,Duke Energy Progress - (NC),6250,Mayo,1A,1
3046,Duke Energy Progress - (NC),6250,Mayo,1B,1
3046,Duke Energy Progress - (NC),7805,Sherwood H Smith Jr Energy Complex,4,ST4
3046,Duke Energy Progress - (NC),7805,Sherwood H Smith Jr Energy Complex,ST5,ST5
3046,Duke Energy Progress - (NC),58215,Lee Combined Cycle Plant,ST1,ST1
3046,Duke Energy Progress - (NC),58697,L V Sutton Combined Cycle,01B,CA1
3046,Duke Energy Progress - (NC),58697,L V Sutton Combined Cycle,01A,CA1
3085,Carthage Energy LLC,10620,Carthage Energy LLC,HRSG,GEN2
3103,Cargill Inc,10729,Cargill Corn Wet Milling Plant,STRBLR,GEN1
3103,Cargill Inc,10729,Cargill Corn Wet Milling Plant,PCBLR,GEN1
3106,Cargill Inc North America Sweetners,10855,Cargill Corn Milling Division,STKR2,GEN1
3106,Cargill Inc North America Sweetners,10855,Cargill Corn Milling Division,STKR1,GEN1
